id,symbol,datetime,open,high,low,close,volume
44,SHFE.au,2024-01-01 09:43:00,101.7838261299278,101.96526141286174,101.69811010677397,101.04541383447433,725
45,SHFE.au,2024-01-01 09:44:00,101.33178822064667,101.80870135219821,100.8923665415695,100.87975031136554,617
46,SHFE.au,2024-01-01 09:45:00,101.6295352390243,101.90844799526,101.5577852758814,101.92728225740194,935
47,SHFE.au,2024-01-01 09:46:00,101.18944805172578,101.40735378172211,100.88952033991147,100.74936086442725,429
48,SHFE.au,2024-01-01 09:47:00,100.58122717342857,100.66849781253745,100.2807137237773,99.97300629513137,707
49,SHFE.au,2024-01-01 09:48:00,100.32951856582028,100.7369591850469,100.32625613806967,100.07780995821199,819
50,SHFE.au,2024-01-01 09:49:00,100.88106150413444,101.02982490287177,100.79619232715358,101.43260444244859,646
51,SHFE.au,2024-01-01 09:50:00,101.09643037300405,101.46070249647885,101.0121502445842,101.31179924187367,707
52,SHFE.au,2024-01-01 09:51:00,100.5327383186437,100.77316448290941,100.05937914550961,99.96904626428334,376
53,SHFE.au,2024-01-01 09:52:00,101.22113388039017,101.46659212071462,100.71739848062117,101.90952944213664,353
54,SHFE.au,2024-01-01 09:53:00,100.89437215728456,101.13671068475932,100.47041759776305,100.56761043417896,749
55,SHFE.au,2024-01-01 09:54:00,100.11415303521518,100.16670783751182,100.00592786427116,99.3339339131458,812
56,SHFE.au,2024-01-01 09:55:00,100.85995173516854,101.12157452588944,100.66284940903132,101.60575043512189,185
57,SHFE.au,2024-01-01 09:56:00,101.5281150438877,101.57587592373974,101.3251197455852,102.19627835260685,673
58,SHFE.au,2024-01-01 09:57:00,101.9566245038176,102.24891175312989,101.74003649436054,102.38513396374749,115
59,SHFE.au,2024-01-01 09:58:00,101.90904468240669,102.20548025581067,101.5160088103423,101.86146486099578,394
60,SHFE.au,2024-01-01 09:59:00,102.63630734105519,103.11730515803923,102.5940962190216,103.36356999970369,502
61,SHFE.au,2024-01-01 10:00:00,102.80371641895407,102.81157882001426,102.56196799982278,102.97112549685295,189
62,SHFE.au,2024-01-01 10:01:00,102.9913385600095,103.352685730609,102.81545282873023,103.17896070106492,180
63,SHFE.au,2024-01-01 10:02:00,102.29309251943144,102.50148023715354,102.02732590371937,101.59484647885338,157
64,SHFE.au,2024-01-01 10:03:00,101.96598632642069,102.1412816313326,101.89979618277327,101.63888013340994,54
65,SHFE.au,2024-01-01 10:04:00,101.9527782908482,102.39268286289375,101.65847382382088,101.93957025527571,427
66,SHFE.au,2024-01-01 10:05:00,102.14327923928401,102.16869924977158,102.04482731137428,102.33378018771982,135
67,SHFE.au,2024-01-01 10:06:00,102.96576635399545,103.47029534994367,102.86823981285274,103.78825346870688,548
68,SHFE.au,2024-01-01 10:07:00,102.09974638594929,102.36002436352891,101.90348444674208,101.23372641790313,639
69,SHFE.au,2024-01-01 10:08:00,101.48898773615905,101.50388557588114,101.33518389581742,100.8782290863688,449
70,SHFE.au,2024-01-01 10:09:00,101.468963749798,101.80873753032131,101.45431757406146,101.44893976343694,344
71,SHFE.au,2024-01-01 10:10:00,102.37659686229378,102.68182087951561,102.18221952994057,103.28422997478957,171
72,SHFE.au,2024-01-01 10:11:00,102.2460651511672,102.29879269961806,101.92782437655974,102.11553344004062,786
73,SHFE.au,2024-01-01 10:12:00,103.0999939830983,103.24664372662157,103.03122968079008,103.9539228150294,533
74,SHFE.au,2024-01-01 10:13:00,102.24793346022389,102.24947211458536,102.10672028169363,101.39587293734948,833
75,SHFE.au,2024-01-01 10:14:00,102.87490428976781,103.07658536049983,102.54101185377459,103.50187511931173,951
76,SHFE.au,2024-01-01 10:15:00,102.04922476026896,102.50451284604993,101.66103922063189,101.2235452307701,648
77,SHFE.au,2024-01-01 10:16:00,102.6820532825395,103.03489693426116,102.23638502010722,103.31488180481004,259
78,SHFE.au,2024-01-01 10:17:00,103.0679847819505,103.15869487299585,102.58767474216772,103.4539162813615,416
79,SHFE.au,2024-01-01 10:18:00,102.16196885075334,102.42625470971274,101.91730237413812,101.25595291955618,291
80,SHFE.au,2024-01-01 10:19:00,101.66601611231663,102.05597618198786,101.27375192013008,101.17006337387991,48
81,SHFE.au,2024-01-01 10:20:00,102.38027954182373,102.84014388078984,102.35413377304279,103.09454297133082,334
82,SHFE.au,2024-01-01 10:21:00,102.46120963912145,102.77517434886224,102.26911217657633,102.54213973641917,317
83,SHFE.au,2024-01-01 10:22:00,102.63537724634892,103.04188606537618,102.26866198808354,102.8095448535764,822
84,SHFE.au,2024-01-01 10:23:00,102.0592556829242,102.35764359244534,101.69592299720213,101.48313411949948,819
85,SHFE.au,2024-01-01 10:24:00,102.33906824292586,102.64054125376344,102.23590457290277,102.61888080292752,983
86,SHFE.au,2024-01-01 10:25:00,101.44405675101532,101.93782403651556,101.30255291089344,100.54904525910479,412
87,SHFE.au,2024-01-01 10:26:00,101.64197020083881,101.84711452498651,101.4490821168526,101.8398836506623,673
88,SHFE.au,2024-01-01 10:27:00,102.45722418368246,102.9581873377132,102.18573226622131,103.2724781665261,288
89,SHFE.au,2024-01-01 10:28:00,102.03141628216315,102.2035773196638,101.68865051194764,101.60560838064384,706
90,SHFE.au,2024-01-01 10:29:00,101.09828854650513,101.44236549916356,100.68748849651632,100.16516081084711,893
91,SHFE.au,2024-01-01 10:30:00,100.78613128399905,101.11355118193899,100.42939200796434,100.47397402149298,46
92,SHFE.au,2024-01-01 10:31:00,100.14914094741837,100.58509098301265,99.93050874659056,99.5121506108377,466
93,SHFE.au,2024-01-01 10:32:00,100.06669617731309,100.43134768733024,99.760776954067,99.98425140720781,501
94,SHFE.au,2024-01-01 10:33:00,100.71983786345808,101.13640302601752,100.6929778653622,101.37297954960307,600
95,SHFE.au,2024-01-01 10:34:00,101.56145034735054,101.63448388311588,101.12524794211068,102.403062831243,926
96,SHFE.au,2024-01-01 10:35:00,101.7784608016429,102.21800578059639,101.74993629070634,101.99547125593524,586
97,SHFE.au,2024-01-01 10:36:00,101.97680496803572,102.22822898026728,101.6967847215821,102.17514913442855,105
98,SHFE.au,2024-01-01 10:37:00,101.01259152284523,101.24946071184361,100.74142425807678,100.04837807765473,472
99,SHFE.au,2024-01-01 10:38:00,101.47921600419907,101.9789509533079,101.19039453405682,101.94584048555292,775
100,SHFE.au,2024-01-01 10:39:00,101.36616117559977,101.697279758359,101.11730362161438,101.25310634700047,573
101,SHFE.au,2024-01-01 10:40:00,102.07880820518832,102.23824001978717,101.59141159263832,102.79145523477688,543
102,SHFE.au,2024-01-01 10:41:00,101.88470227083985,101.98771434923344,101.44926799205523,101.69059633649138,392
103,SHFE.au,2024-01-01 10:42:00,102.3125190618621,102.71959209963839,101.92648404335165,102.74033585288436,929
104,SHFE.au,2024-01-01 10:43:00,103.20738258073797,103.50642558533038,103.10057966615761,104.10224609961384,150
105,SHFE.au,2024-01-01 10:44:00,102.61193573154078,102.65387490405526,102.2205711468226,102.0164888823436,785
106,SHFE.au,2024-01-01 10:45:00,102.98292306675637,103.12700364947979,102.71987807599835,103.35391040197196,579
107,SHFE.au,2024-01-01 10:46:00,103.93681880737039,104.3570531732595,103.51172111816196,104.8907145479844,118
108,SHFE.au,2024-01-01 10:47:00,103.11915890742512,103.36847830087083,102.68311044818009,102.30149900747985,277
109,SHFE.au,2024-01-01 10:48:00,104.14230215199889,104.41957712857428,104.12324373815648,105.16544539657266,705
110,SHFE.au,2024-01-01 10:49:00,104.78528045741527,105.27371781030432,104.4056208937195,105.42825876283165,145
111,SHFE.au,2024-01-01 10:50:00,105.00204394455028,105.49216718622026,104.5472351580285,105.21880743168529,14
112,SHFE.au,2024-01-01 10:51:00,104.34718094461705,104.5672173171584,104.21625914769794,103.69231794468382,986
113,SHFE.au,2024-01-01 10:52:00,104.91836788905118,105.27502634560778,104.51853358424081,105.48955483348533,184
114,SHFE.au,2024-01-01 10:53:00,104.96641083075978,105.08884370354426,104.46073788169296,105.01445377246839,485
115,SHFE.au,2024-01-01 10:54:00,105.35181258634292,105.5510534069865,105.1466032095841,105.73721434192605,176
116,SHFE.au,2024-01-01 10:55:00,104.87985185757124,105.06896995722215,104.49105677919299,104.40789112879956,289
117,SHFE.au,2024-01-01 10:56:00,105.21732249987575,105.22215810810619,104.94139949495509,105.55479314218026,282
118,SHFE.au,2024-01-01 10:57:00,104.255465298851,104.60084539209566,104.09710876311014,103.29360809782624,805
119,SHFE.au,2024-01-01 10:58:00,104.25099213163963,104.49257162545905,104.0711058453829,104.24651896442828,606
120,SHFE.au,2024-01-01 10:59:00,104.62290573217174,105.04733877050529,104.62264739840549,104.99481933270386,130
121,SHFE.au,2024-01-01 11:00:00,103.74597210095855,103.90349412553688,103.52280497002349,102.86903846974536,700
122,SHFE.au,2024-01-01 11:01:00,104.43043609184873,104.78224113947661,104.36390258637788,105.11490008273891,9
123,SHFE.au,2024-01-01 11:02:00,105.20561679382722,105.66395145042631,104.70771343595263,105.9807974958057,980
124,SHFE.au,2024-01-01 11:03:00,105.5648630065959,105.95613319642398,105.51533648081593,105.92410921936458,15
125,SHFE.au,2024-01-01 11:04:00,106.4350074769548,106.89454534177972,106.30506219215577,107.30515194731369,91
126,SHFE.au,2024-01-01 11:05:00,105.64741754901088,105.8562033571404,105.61470537032157,104.85982762106697,651
127,SHFE.au,2024-01-01 11:06:00,106.14591226180087,106.36187170486451,105.66766625721105,106.64440697459086,979
128,SHFE.au,2024-01-01 11:07:00,106.6588586796494,106.98026932306921,106.1592998923261,107.17180509749792,195
129,SHFE.au,2024-01-01 11:08:00,105.95554903395941,106.21666893646234,105.55439719869456,105.25223938826943,440
130,SHFE.au,2024-01-01 11:09:00,106.80390257795658,107.26022106296406,106.56290577036201,107.65225612195374,689
131,SHFE.au,2024-01-01 11:10:00,107.41348405501958,107.58826501909677,106.88267785676324,108.02306553208258,826
132,SHFE.au,2024-01-01 11:11:00,108.07114984699511,108.37740065566942,107.96743615665632,108.72881563897064,175
133,SHFE.au,2024-01-01 11:12:00,107.84147425127905,108.00646825316282,107.31844836709026,107.61179865556299,906
134,SHFE.au,2024-01-01 11:13:00,107.36539246465087,107.4754783570167,107.24828300985415,106.88931067802268,70
135,SHFE.au,2024-01-01 11:14:00,107.70055989734178,108.22201338356592,107.37444643989915,108.03572733003269,691
136,SHFE.au,2024-01-01 11:15:00,107.3687328325415,107.5946770698563,107.25933343636919,107.03690576774122,469
137,SHFE.au,2024-01-01 11:16:00,108.30832910143845,108.34479675201979,107.97716933000734,109.2479253703354,579
138,SHFE.au,2024-01-01 11:17:00,108.00421496824721,108.44290384204167,107.92574109801905,107.70010083505598,921
139,SHFE.au,2024-01-01 11:18:00,107.68284644100083,107.77073913043965,107.22481147659295,107.36147791375446,951
140,SHFE.au,2024-01-01 11:19:00,107.72893092893463,108.20215482851968,107.24410429969068,107.77501541686843,799
141,SHFE.au,2024-01-01 11:20:00,107.20648119595246,107.41846984252204,106.71098977306472,106.6840314629703,108
142,SHFE.au,2024-01-01 11:21:00,106.86582650676685,107.11874248958418,106.70028727165425,106.52517181758124,116
143,SHFE.au,2024-01-01 11:22:00,106.4072475095212,106.937964973404,106.07164190932379,105.94866851227555,762
144,SHFE.au,2024-01-01 11:23:00,106.8235842396243,107.18198524367769,106.38585795154347,107.2399209697274,449
145,SHFE.au,2024-01-01 11:24:00,107.59188034158956,107.90330539681027,107.24426034654526,108.36017644355482,122
146,SHFE.au,2024-01-01 11:25:00,106.77269344390328,106.90273711076729,106.5630782836745,105.953506546217,160
147,SHFE.au,2024-01-01 11:26:00,106.75743673399442,106.94821385019631,106.45822708840116,106.74218002408557,496
148,SHFE.au,2024-01-01 11:27:00,106.66015966495314,106.9702855373562,106.55148944201416,106.56288259591186,348
149,SHFE.au,2024-01-01 11:28:00,105.98602739272873,106.23289370324902,105.64627739944304,105.31189512050432,368
150,SHFE.au,2024-01-01 11:29:00,106.61286590700915,107.08965786447348,106.37929108047567,107.23970442128957,837
151,SHFE.au,2024-01-01 11:30:00,106.35148709943701,106.41078397826463,106.12741286022754,106.09010829186487,645
152,SHFE.au,2024-01-01 11:31:00,107.14554054720166,107.65406276716911,106.73875932072761,107.93959399496632,504
153,SHFE.au,2024-01-01 11:32:00,107.19191950824062,107.412489704059,106.9406422227594,107.23829846927957,903
154,SHFE.au,2024-01-01 11:33:00,106.66531395812372,106.79273978857617,106.59037021877569,106.13870840800682,707
155,SHFE.au,2024-01-01 11:34:00,106.93903718456166,107.4009537424607,106.7551466305285,107.21276041099959,283
156,SHFE.au,2024-01-01 11:35:00,107.19156333209074,107.46468888334866,106.66121275662054,107.44408947961982,734
157,SHFE.au,2024-01-01 11:36:00,106.30424025347573,106.83402229149351,106.11974397457676,105.41691717486071,697
158,SHFE.au,2024-01-01 11:37:00,105.3335243721189,105.44725466231226,105.20419199119696,104.36280849076208,996
159,SHFE.au,2024-01-01 11:38:00,104.74157625739652,105.12516321295601,104.21843839166674,104.14962814267413,662
160,SHFE.au,2024-01-01 11:39:00,104.7377863687533,105.0051056282502,104.65165689774622,104.7339964801101,289
161,SHFE.au,2024-01-01 11:40:00,105.19311110317203,105.47606458771216,105.02590469979765,105.64843583759075,793
162,SHFE.au,2024-01-01 11:41:00,104.18158636584549,104.2425988759554,103.91022422607391,103.17006162851895,438
163,SHFE.au,2024-01-01 11:42:00,103.89550524182147,103.97064665069365,103.43658098776211,103.60942411779745,137
164,SHFE.au,2024-01-01 11:43:00,104.42337584861338,104.75049240748848,104.2086466619524,104.95124645540528,226
165,SHFE.au,2024-01-01 11:44:00,104.69730882327364,105.19739186182905,104.49084358216946,104.97124179793391,310
166,SHFE.au,2024-01-01 11:45:00,104.68406142912572,104.84191311351702,104.67885049369347,104.6708140349778,883
167,SHFE.au,2024-01-01 11:46:00,103.69513950149148,103.89562445262293,103.65442051301682,102.70621757385724,834
168,SHFE.au,2024-01-01 11:47:00,103.12032942710134,103.5764627582631,103.06588454033077,102.5455193527112,815
169,SHFE.au,2024-01-01 11:48:00,103.07016046079704,103.48727403501414,102.5908872844711,103.01999149449274,528
170,SHFE.au,2024-01-01 11:49:00,103.28691775290928,103.66145107638759,102.8616443951018,103.50367504502151,51
171,SHFE.au,2024-01-01 11:50:00,103.68148485484751,104.02357755027555,103.43009747502313,104.07605195678575,545
172,SHFE.au,2024-01-01 11:51:00,102.90053039663235,103.41442482191997,102.43741777827177,102.11957593841719,446
173,SHFE.au,2024-01-01 11:52:00,102.15690370237122,102.65887760163174,102.00518380725126,101.4132770081101,27
174,SHFE.au,2024-01-01 11:53:00,102.94904369882686,103.42135545094924,102.86565794150994,103.74118369528249,696
175,SHFE.au,2024-01-01 11:54:00,103.17918991636805,103.31827655806711,102.82776315069741,103.40933613390924,574
176,SHFE.au,2024-01-01 11:55:00,103.57459910388205,103.81492279609076,103.45559574629785,103.97000829139606,240
177,SHFE.au,2024-01-01 11:56:00,103.05017404245591,103.32229803323393,102.92898841565761,102.52574898102976,747
178,SHFE.au,2024-01-01 11:57:00,103.28435063360493,103.66605883325859,102.99209470716656,103.51852722475395,337
179,SHFE.au,2024-01-01 11:58:00,104.27221344817416,104.60023137291834,103.93271382968915,105.26007626274338,929
180,SHFE.au,2024-01-01 11:59:00,104.82215322264443,104.85913021079104,104.34497902828615,105.3720929971147,957
181,SHFE.au,2024-01-01 12:00:00,104.475344816445,104.87272048432214,104.2366023439318,104.12853641024557,373
182,SHFE.au,2024-01-01 12:01:00,104.59750913093846,104.94053061166026,104.49564613752082,104.71967344543192,441
183,SHFE.au,2024-01-01 12:02:00,104.93880767366348,105.01339384332215,104.91762744614525,105.28010621638849,530
184,SHFE.au,2024-01-01 12:03:00,105.51980909634196,105.98130092797699,105.28376497421574,106.10081051902044,453
185,SHFE.au,2024-01-01 12:04:00,104.6079674790095,104.63909107632684,104.43264954902402,103.69612586167705,772
186,SHFE.au,2024-01-01 12:05:00,103.61354207863344,103.84814138171065,103.31192320083592,102.61911667825738,433
187,SHFE.au,2024-01-01 12:06:00,102.82160072494388,102.97204146272904,102.33833025925004,102.02965937125431,389
188,SHFE.au,2024-01-01 12:07:00,102.41449768854554,102.41757767928621,102.35435283656645,102.0073946521472,416
189,SHFE.au,2024-01-01 12:08:00,103.1084165109251,103.38337560588997,102.82912744482732,103.80233533330465,715
190,SHFE.au,2024-01-01 12:09:00,103.20928332708755,103.3921666815339,102.7336146432171,103.31015014325,359
191,SHFE.au,2024-01-01 12:10:00,103.07397771880458,103.25825720070557,102.71438157390975,102.93867211052162,500
192,SHFE.au,2024-01-01 12:11:00,102.40701239091364,102.59699511897269,102.40540603437236,101.74004706302269,588
193,SHFE.au,2024-01-01 12:12:00,102.19465515405773,102.49680519754307,102.15497111676908,101.98229791720182,781
194,SHFE.au,2024-01-01 12:13:00,101.54667403249589,101.70786913584483,101.47407325652493,100.89869291093405,438
195,SHFE.au,2024-01-01 12:14:00,101.83274506402765,102.17245726642477,101.68718273498061,102.11881609555941,591
196,SHFE.au,2024-01-01 12:15:00,101.85419065999801,101.97719644691601,101.58420109227347,101.87563625596837,766
197,SHFE.au,2024-01-01 12:16:00,102.1866647446333,102.20386078662324,101.75165128126554,102.5191388292686,366
198,SHFE.au,2024-01-01 12:17:00,103.03880468056843,103.17564800957544,102.84685941304541,103.89094461650356,30
199,SHFE.au,2024-01-01 12:18:00,102.42540911263828,102.75896365985098,102.22457609763312,101.81201354470812,350
200,SHFE.au,2024-01-01 12:19:00,102.69350722677336,102.81301421620933,102.44881877502118,102.96160534090845,826
201,SHFE.au,2024-01-01 12:20:00,102.35886212877895,102.40321221651809,102.17429111209367,102.02421703078454,511
202,SHFE.au,2024-01-01 12:21:00,102.54968558142313,102.85914014541012,102.41235766877267,102.74050903406732,331
203,SHFE.au,2024-01-01 12:22:00,103.01657763886348,103.53034862033685,102.91455570625479,103.48346969630383,611
204,SHFE.au,2024-01-01 12:23:00,103.67524746196531,104.02757614117273,103.6548294556991,104.33391728506714,163
205,SHFE.au,2024-01-01 12:24:00,104.49906619528356,104.84675981183682,104.05416801030142,105.32288492860181,795
206,SHFE.au,2024-01-01 12:25:00,104.28394670724703,104.37743125401117,104.17782012540255,104.06882721921049,56
207,SHFE.au,2024-01-01 12:26:00,103.78123908974277,103.83884244821958,103.5062367050837,103.27853147223851,783
208,SHFE.au,2024-01-01 12:27:00,103.1684808932101,103.4028994891371,103.12866319302974,102.55572269667744,148
209,SHFE.au,2024-01-01 12:28:00,103.87374580908245,104.19081068979325,103.50415335162295,104.5790107249548,109
210,SHFE.au,2024-01-01 12:29:00,103.62420120222114,104.04072133579928,103.5933883866023,103.37465659535984,416
211,SHFE.au,2024-01-01 12:30:00,104.42759368361709,104.45228786999573,104.30566650209043,105.23098616501304,243
212,SHFE.au,2024-01-01 12:31:00,104.5185355483208,104.90890360179618,104.18940462091355,104.6094774130245,36
213,SHFE.au,2024-01-01 12:32:00,104.61888840992421,104.98921324292667,104.5668254233954,104.71924127152762,759
214,SHFE.au,2024-01-01 12:33:00,103.59081698062575,103.8721681029482,103.39141603607908,102.56274555132728,928
215,SHFE.au,2024-01-01 12:34:00,104.04700228983937,104.53370283997276,103.73663848355422,104.50318759905299,190
216,SHFE.au,2024-01-01 12:35:00,103.12423759009344,103.1577375333013,102.80237516905362,102.20147289034752,682
217,SHFE.au,2024-01-01 12:36:00,103.0947185961197,103.53670956778373,102.9126182393079,103.06519960214597,469
218,SHFE.au,2024-01-01 12:37:00,103.22547748004361,103.70368051514096,102.93189346198886,103.35623636396751,431
219,SHFE.au,2024-01-01 12:38:00,102.83639437364216,102.8433774519574,102.74445772647792,102.44731126724072,581
220,SHFE.au,2024-01-01 12:39:00,103.47377952505911,103.86015543247485,103.0349900446318,104.11116467647606,905
221,SHFE.au,2024-01-01 12:40:00,104.07565626611908,104.39007163648488,103.84360507348428,104.67753300717905,666
222,SHFE.au,2024-01-01 12:41:00,103.55865379011023,103.67988729707915,103.07993156253221,103.04165131410137,943
223,SHFE.au,2024-01-01 12:42:00,102.84323121817827,103.33623798040765,102.69185527574462,102.12780864624632,151
224,SHFE.au,2024-01-01 12:43:00,101.89557383589013,101.9250656559483,101.63290666821959,100.94791645360199,431
225,SHFE.au,2024-01-01 12:44:00,102.0702715030731,102.58014989666327,102.05191612500029,102.24496917025607,405
226,SHFE.au,2024-01-01 12:45:00,102.64871361984663,102.91520208715093,102.1896457037466,103.22715573662016,26
227,SHFE.au,2024-01-01 12:46:00,101.77852915468306,102.08403014793534,101.44020504214173,100.90834468951948,329
228,SHFE.au,2024-01-01 12:47:00,101.88703515899878,102.18325283404427,101.43590002751118,101.99554116331451,850
229,SHFE.au,2024-01-01 12:48:00,102.05656307751735,102.44545383998673,102.00401437020652,102.22609099603592,886
230,SHFE.au,2024-01-01 12:49:00,102.0475297384269,102.1244832981302,101.9123284963924,102.03849639933645,731
231,SHFE.au,2024-01-01 12:50:00,101.75018531670112,101.97893742978185,101.57711264459155,101.45284089497534,7
232,SHFE.au,2024-01-01 12:51:00,102.18827848329522,102.60858823542321,102.08518113290047,102.62637164988932,812
233,SHFE.au,2024-01-01 12:52:00,102.07303040484412,102.30136363368118,101.94196934783407,101.95778232639302,487
234,SHFE.au,2024-01-01 12:53:00,102.65905746784756,102.9974975306015,102.16619014063896,103.245084530851,613
235,SHFE.au,2024-01-01 12:54:00,103.2671022326308,103.32539916162784,102.88854057649228,103.87514699741405,862
236,SHFE.au,2024-01-01 12:55:00,103.04179809144571,103.31496424238014,102.79320171340025,102.81649395026062,838
237,SHFE.au,2024-01-01 12:56:00,102.5375093790723,102.53778587960934,102.24215893319236,102.0332206666989,239
238,SHFE.au,2024-01-01 12:57:00,103.39900601425207,103.72016754521526,103.3743783820186,104.26050264943183,765
239,SHFE.au,2024-01-01 12:58:00,102.90567946541469,103.24777118216652,102.9031864839005,102.41235291657732,666
240,SHFE.au,2024-01-01 12:59:00,102.49119137580296,102.70364425749032,102.45169922792842,102.07670328619122,468
241,SHFE.au,2024-01-01 13:00:00,103.49327351772013,103.6400801862595,103.16584536524128,104.4953556596373,960
242,SHFE.au,2024-01-01 13:01:00,104.24331143666973,104.53930059799832,103.92944437486113,104.99334935561933,310
243,SHFE.au,2024-01-01 13:02:00,103.26570565911325,103.70520397868277,102.973102013108,102.28809988155678,167
244,SHFE.au,2024-01-01 13:03:00,102.89688473280923,102.98678948989307,102.65418766114331,102.5280638065052,698
245,SHFE.au,2024-01-01 13:04:00,103.4239221880444,103.79865683464637,103.1319924282578,103.95095964327957,400
246,SHFE.au,2024-01-01 13:05:00,103.5305646643795,103.57446208888939,103.34575544986716,103.6372071407146,357
247,SHFE.au,2024-01-01 13:06:00,103.84394819833501,104.16568449024626,103.68402319706883,104.15733173229053,577
248,SHFE.au,2024-01-01 13:07:00,104.16197208801947,104.58568176879669,103.71957983513416,104.47999597770392,695
249,SHFE.au,2024-01-01 13:08:00,103.81479885806313,104.15592314496138,103.80161149170898,103.46762562810679,796
