id,symbol,datetime,price,volume,bid_price,bid_volume,ask_price,ask_volume
111,SHFE.au,2024-01-01 09:09:10.000000,103.66784119441225,97,103.56417335321784,3,103.77150903560664,12
112,SHFE.au,2024-01-01 09:09:15.000000,104.25331278943783,4,104.14905947664839,49,104.35756610222725,5
113,SHFE.au,2024-01-01 09:09:20.000000,104.03965723160901,66,103.9356175743774,40,104.14369688884061,8
114,SHFE.au,2024-01-01 09:09:25.000000,103.53927307837168,30,103.43573380529331,47,103.64281235145003,13
115,SHFE.au,2024-01-01 09:09:30.000000,103.93891354926288,34,103.83497463571362,38,104.04285246281214,7
116,SHFE.au,2024-01-01 09:09:35.000000,103.52980655077918,39,103.4262767442284,45,103.63333635732995,16
117,SHFE.au,2024-01-01 09:09:40.000000,102.60582274863657,73,102.50321692588793,20,102.7084285713852,36
118,SHFE.au,2024-01-01 09:09:45.000000,102.10052919975202,44,101.99842867055227,21,102.20262972895176,40
119,SHFE.au,2024-01-01 09:09:50.000000,102.36220124612312,69,102.259839044877,34,102.46456344736923,38
120,SHFE.au,2024-01-01 09:09:55.000000,102.42877166410949,62,102.32634289244538,0,102.53120043577358,42
121,SHFE.au,2024-01-01 09:10:00.000000,102.89652606700926,91,102.79362954094225,5,102.99942259307626,15
122,SHFE.au,2024-01-01 09:10:05.000000,102.22347496401274,40,102.12125148904873,26,102.32569843897674,21
123,SHFE.au,2024-01-01 09:10:10.000000,101.64552554607407,59,101.543880020528,48,101.74717107162013,22
124,SHFE.au,2024-01-01 09:10:15.000000,100.86469292134441,75,100.76382822842307,49,100.96555761426575,21
125,SHFE.au,2024-01-01 09:10:20.000000,99.9040507019611,19,99.80414665125913,33,100.00395475266305,27
126,SHFE.au,2024-01-01 09:10:25.000000,99.61451884926925,57,99.51490433041998,45,99.71413336811851,38
127,SHFE.au,2024-01-01 09:10:30.000000,98.62324882393247,9,98.52462557510854,26,98.7218720727564,28
128,SHFE.au,2024-01-01 09:10:35.000000,98.65070919031828,35,98.55205848112796,33,98.74935989950859,11
129,SHFE.au,2024-01-01 09:10:40.000000,97.85356716835973,93,97.75571360119137,40,97.95142073552807,23
130,SHFE.au,2024-01-01 09:10:45.000000,96.95176792788055,62,96.85481615995268,32,97.04871969580843,39
131,SHFE.au,2024-01-01 09:10:50.000000,97.72172835196795,25,97.62400662361598,27,97.81945008031991,0
132,SHFE.au,2024-01-01 09:10:55.000000,97.4257261639999,6,97.32830043783589,9,97.52315189016389,10
133,SHFE.au,2024-01-01 09:11:00.000000,96.51512536772616,42,96.41861024235843,27,96.61164049309387,20
134,SHFE.au,2024-01-01 09:11:05.000000,97.28615949023627,41,97.18887333074603,20,97.3834456497265,34
135,SHFE.au,2024-01-01 09:11:10.000000,96.48922930166894,14,96.39274007236727,15,96.5857185309706,5
136,SHFE.au,2024-01-01 09:11:15.000000,96.6811556196491,79,96.58447446402946,24,96.77783677526874,1
137,SHFE.au,2024-01-01 09:11:20.000000,96.76280823131277,56,96.66604542308146,12,96.85957103954408,20
138,SHFE.au,2024-01-01 09:11:25.000000,96.58259659297252,60,96.48601399637955,30,96.67917918956549,29
139,SHFE.au,2024-01-01 09:11:30.000000,97.31660179618387,55,97.2192851943877,29,97.41391839798005,11
140,SHFE.au,2024-01-01 09:11:35.000000,97.23914560422342,82,97.1419064586192,37,97.33638474982763,31
141,SHFE.au,2024-01-01 09:11:40.000000,97.98367216032322,54,97.8856884881629,22,98.08165583248353,21
142,SHFE.au,2024-01-01 09:11:45.000000,97.11061719451695,81,97.01350657732243,14,97.20772781171145,1
143,SHFE.au,2024-01-01 09:11:50.000000,96.78085102775921,91,96.68407017673145,21,96.87763187878696,1
144,SHFE.au,2024-01-01 09:11:55.000000,96.55770762810927,24,96.46114992048116,14,96.65426533573736,22
145,SHFE.au,2024-01-01 09:12:00.000000,96.77763095556254,14,96.68085332460699,41,96.8744085865181,31
146,SHFE.au,2024-01-01 09:12:05.000000,96.23014563705432,42,96.13391549141727,49,96.32637578269136,48
147,SHFE.au,2024-01-01 09:12:10.000000,96.40343543584686,73,96.30703200041101,20,96.49983887128269,17
148,SHFE.au,2024-01-01 09:12:15.000000,96.23369693155446,70,96.13746323462291,30,96.32993062848601,5
149,SHFE.au,2024-01-01 09:12:20.000000,95.71657419846153,16,95.62085762426307,49,95.81229077265998,38
150,SHFE.au,2024-01-01 09:12:25.000000,96.53546499787804,76,96.43892953288015,4,96.63200046287591,20
151,SHFE.au,2024-01-01 09:12:30.000000,96.9720766440532,94,96.87510456740915,36,97.06904872069724,5
152,SHFE.au,2024-01-01 09:12:35.000000,96.9605459909399,34,96.86358544494897,41,97.05750653693083,49
153,SHFE.au,2024-01-01 09:12:40.000000,97.30306421133226,39,97.20576114712092,18,97.40036727554357,9
154,SHFE.au,2024-01-01 09:12:45.000000,97.93033546408705,88,97.83240512862297,26,98.02826579955112,20
155,SHFE.au,2024-01-01 09:12:50.000000,97.94011516439954,28,97.84217504923514,39,98.03805527956393,33
156,SHFE.au,2024-01-01 09:12:55.000000,98.28055544075342,66,98.18227488531267,23,98.37883599619416,39
157,SHFE.au,2024-01-01 09:13:00.000000,98.49498819100243,50,98.39649320281143,22,98.59348317919343,11
158,SHFE.au,2024-01-01 09:13:05.000000,99.32896453888723,41,99.22963557434835,49,99.4282935034261,3
159,SHFE.au,2024-01-01 09:13:10.000000,99.39474461091358,60,99.29534986630266,26,99.49413935552448,41
160,SHFE.au,2024-01-01 09:13:15.000000,99.08251385984008,57,98.98343134598024,5,99.1815963736999,15
161,SHFE.au,2024-01-01 09:13:20.000000,99.73376784459894,81,99.63403407675435,49,99.83350161244353,13
162,SHFE.au,2024-01-01 09:13:25.000000,99.50147839553154,73,99.401976917136,4,99.60097987392706,27
163,SHFE.au,2024-01-01 09:13:30.000000,98.57293669879664,49,98.47436376209784,47,98.67150963549543,33
164,SHFE.au,2024-01-01 09:13:35.000000,99.45517470135931,15,99.35571952665795,26,99.55462987606066,11
165,SHFE.au,2024-01-01 09:13:40.000000,99.95292228050315,74,99.85296935822264,38,100.05287520278364,12
166,SHFE.au,2024-01-01 09:13:45.000000,99.77456263448485,97,99.67478807185037,49,99.87433719711933,23
167,SHFE.au,2024-01-01 09:13:50.000000,100.34973500324743,54,100.24938526824418,30,100.45008473825067,20
168,SHFE.au,2024-01-01 09:13:55.000000,99.53746568823951,55,99.43792822255126,13,99.63700315392774,6
169,SHFE.au,2024-01-01 09:14:00.000000,100.45664626039172,95,100.35618961413132,47,100.5571029066521,37
170,SHFE.au,2024-01-01 09:14:05.000000,99.71582648596355,8,99.61611065947758,3,99.8155423124495,31
171,SHFE.au,2024-01-01 09:14:10.000000,99.89534918898929,54,99.7954538398003,23,99.99524453817827,32
172,SHFE.au,2024-01-01 09:14:15.000000,98.99836057626733,51,98.89936221569107,24,99.09735893684359,18
173,SHFE.au,2024-01-01 09:14:20.000000,99.67202967430659,89,99.57235764463228,33,99.77170170398088,25
174,SHFE.au,2024-01-01 09:14:25.000000,100.44169541796633,84,100.34125372254836,29,100.54213711338429,18
175,SHFE.au,2024-01-01 09:14:30.000000,99.55320867179853,19,99.45365546312674,48,99.65276188047032,27
176,SHFE.au,2024-01-01 09:14:35.000000,100.03696524846218,9,99.93692828321372,35,100.13700221371063,25
177,SHFE.au,2024-01-01 09:14:40.000000,100.17972741029044,7,100.07954768288015,6,100.27990713770072,28
178,SHFE.au,2024-01-01 09:14:45.000000,100.63772342171633,65,100.53708569829462,11,100.73836114513803,14
179,SHFE.au,2024-01-01 09:14:50.000000,100.54830530406713,87,100.44775699876305,14,100.64885360937119,5
180,SHFE.au,2024-01-01 09:14:55.000000,101.3162955267924,67,101.21497923126562,46,101.41761182231919,15
181,SHFE.au,2024-01-01 09:15:00.000000,100.42161659093432,32,100.32119497434338,49,100.52203820752524,23
182,SHFE.au,2024-01-01 09:15:05.000000,99.54506776030938,50,99.44552269254908,14,99.64461282806968,30
183,SHFE.au,2024-01-01 09:15:10.000000,99.3532507967355,21,99.25389754593876,27,99.45260404753222,4
184,SHFE.au,2024-01-01 09:15:15.000000,99.65115550242037,16,99.55150434691795,40,99.75080665792278,40
185,SHFE.au,2024-01-01 09:15:20.000000,99.89823274586992,46,99.79833451312405,7,99.99813097861578,35
186,SHFE.au,2024-01-01 09:15:25.000000,100.52459560863302,28,100.42407101302439,42,100.62512020424164,40
187,SHFE.au,2024-01-01 09:15:30.000000,101.45093090955363,94,101.34947997864408,8,101.55238184046317,34
188,SHFE.au,2024-01-01 09:15:35.000000,101.70381549588589,85,101.60211168039001,34,101.80551931138177,22
189,SHFE.au,2024-01-01 09:15:40.000000,101.35240048368924,12,101.25104808320555,42,101.45375288417291,19
190,SHFE.au,2024-01-01 09:15:45.000000,100.39862349448079,79,100.2982248709863,47,100.49902211797526,45
191,SHFE.au,2024-01-01 09:15:50.000000,100.7723703474643,85,100.67159797711683,16,100.87314271781176,40
192,SHFE.au,2024-01-01 09:15:55.000000,100.76896533124308,68,100.66819636591184,24,100.86973429657431,27
193,SHFE.au,2024-01-01 09:16:00.000000,100.48426099807406,72,100.38377673707599,41,100.58474525907212,36
194,SHFE.au,2024-01-01 09:16:05.000000,101.4653533877394,95,101.36388803435166,2,101.56681874112712,24
195,SHFE.au,2024-01-01 09:16:10.000000,100.61890448858435,23,100.51828558409576,12,100.71952339307292,32
196,SHFE.au,2024-01-01 09:16:15.000000,101.06722792717385,9,100.96616069924667,47,101.168295155101,36
197,SHFE.au,2024-01-01 09:16:20.000000,100.4221380469801,23,100.32171590893311,48,100.52256018502706,19
198,SHFE.au,2024-01-01 09:16:25.000000,99.96012636170113,14,99.86016623533942,4,100.06008648806282,17
199,SHFE.au,2024-01-01 09:16:30.000000,100.0458939016407,12,99.94584800773906,23,100.14593979554232,45
200,SHFE.au,2024-01-01 09:16:35.000000,99.75130070478097,3,99.65154940407619,7,99.85105200548574,11
201,SHFE.au,2024-01-01 09:16:40.000000,99.47900922154051,71,99.37953021231897,33,99.57848823076203,36
202,SHFE.au,2024-01-01 09:16:45.000000,99.7164966107029,56,99.61678011409221,27,99.8162131073136,18
203,SHFE.au,2024-01-01 09:16:50.000000,99.34197418441671,71,99.2426322102323,39,99.44131615860113,11
204,SHFE.au,2024-01-01 09:16:55.000000,99.87843049629203,79,99.77855206579574,9,99.9783089267883,18
205,SHFE.au,2024-01-01 09:17:00.000000,99.1195028568147,41,99.0203833539579,3,99.21862235967151,7
206,SHFE.au,2024-01-01 09:17:05.000000,99.03955593868295,98,98.94051638274426,12,99.13859549462163,39
207,SHFE.au,2024-01-01 09:17:10.000000,100.02609743526693,47,99.92607133783167,28,100.1261235327022,31
208,SHFE.au,2024-01-01 09:17:15.000000,99.7292381224533,2,99.62950888433085,7,99.82896736057573,29
209,SHFE.au,2024-01-01 09:17:20.000000,99.30797290882177,99,99.20866493591295,6,99.40728088173057,5
210,SHFE.au,2024-01-01 09:17:25.000000,98.50653340945537,18,98.40802687604592,36,98.60503994286482,42
211,SHFE.au,2024-01-01 09:17:30.000000,98.31662631736806,8,98.21830969105069,9,98.41494294368542,6
212,SHFE.au,2024-01-01 09:17:35.000000,99.1339642657103,34,99.0348303014446,7,99.23309822997601,49
213,SHFE.au,2024-01-01 09:17:40.000000,99.1691005845948,53,99.06993148401021,19,99.26826968517939,16
214,SHFE.au,2024-01-01 09:17:45.000000,99.55735376500014,76,99.45779641123515,9,99.65691111876514,44
215,SHFE.au,2024-01-01 09:17:50.000000,98.59081570517179,71,98.49222488946663,2,98.68940652087696,36
216,SHFE.au,2024-01-01 09:17:55.000000,98.72901941401065,10,98.63029039459664,29,98.82774843342465,18
217,SHFE.au,2024-01-01 09:18:00.000000,98.18565706959872,43,98.08747141252913,12,98.28384272666831,12
218,SHFE.au,2024-01-01 09:18:05.000000,98.411997919544,27,98.31358592162447,3,98.51040991746353,1
219,SHFE.au,2024-01-01 09:18:10.000000,97.70483426473194,64,97.60712943046721,27,97.80253909899666,39
220,SHFE.au,2024-01-01 09:18:15.000000,98.41601316155506,96,98.3175971483935,42,98.5144291747166,30
221,SHFE.au,2024-01-01 09:18:20.000000,98.28809911073431,37,98.18981101162358,33,98.38638720984503,13
222,SHFE.au,2024-01-01 09:18:25.000000,99.01062961691493,97,98.91161898729801,22,99.10964024653182,44
223,SHFE.au,2024-01-01 09:18:30.000000,99.81381262456719,21,99.71399881194263,6,99.91362643719175,1
224,SHFE.au,2024-01-01 09:18:35.000000,99.73924922953253,78,99.639509980303,37,99.83898847876205,43
225,SHFE.au,2024-01-01 09:18:40.000000,99.38936714152011,49,99.28997777437858,24,99.48875650866162,39
226,SHFE.au,2024-01-01 09:18:45.000000,99.20046916892848,94,99.10126869975954,11,99.2996696380974,16
227,SHFE.au,2024-01-01 09:18:50.000000,98.55666381370429,8,98.45810714989058,23,98.65522047751799,6
228,SHFE.au,2024-01-01 09:18:55.000000,99.44484437748689,39,99.3453995331094,37,99.54428922186436,21
229,SHFE.au,2024-01-01 09:19:00.000000,99.5149876301324,57,99.41547264250227,22,99.61450261776251,49
230,SHFE.au,2024-01-01 09:19:05.000000,100.01569054001884,37,99.91567484947882,10,100.11570623055884,39
231,SHFE.au,2024-01-01 09:19:10.000000,100.43521948410829,99,100.33478426462418,43,100.53565470359239,30
232,SHFE.au,2024-01-01 09:19:15.000000,100.79821973755266,99,100.6974215178151,15,100.8990179572902,47
233,SHFE.au,2024-01-01 09:19:20.000000,101.49519725188263,37,101.39370205463075,5,101.5966924491345,34
234,SHFE.au,2024-01-01 09:19:25.000000,101.65759728879496,2,101.55593969150617,47,101.75925488608374,39
235,SHFE.au,2024-01-01 09:19:30.000000,102.29565564102977,54,102.19335998538874,6,102.39795129667078,9
236,SHFE.au,2024-01-01 09:19:35.000000,102.35485588284001,27,102.25250102695718,0,102.45721073872284,25
237,SHFE.au,2024-01-01 09:19:40.000000,102.35248876866955,36,102.25013627990087,1,102.4548412574382,38
238,SHFE.au,2024-01-01 09:19:45.000000,102.42753471896675,42,102.32510718424778,19,102.52996225368571,22
239,SHFE.au,2024-01-01 09:19:50.000000,102.46529148490558,7,102.36282619342067,25,102.56775677639047,24
240,SHFE.au,2024-01-01 09:19:55.000000,102.87342267148807,4,102.77054924881658,43,102.97629609415955,11
241,SHFE.au,2024-01-01 09:20:00.000000,103.49470849222452,2,103.3912137837323,35,103.59820320071672,24
242,SHFE.au,2024-01-01 09:20:05.000000,103.4945026816787,26,103.39100817899701,33,103.59799718436037,10
243,SHFE.au,2024-01-01 09:20:10.000000,102.47491124824971,6,102.37243633700146,29,102.57738615949795,39
244,SHFE.au,2024-01-01 09:20:15.000000,102.20871841798109,85,102.1065096995631,33,102.31092713639906,14
245,SHFE.au,2024-01-01 09:20:20.000000,102.84505535128126,42,102.74221029592998,38,102.94790040663253,10
246,SHFE.au,2024-01-01 09:20:25.000000,102.94258061200183,96,102.83963803138982,3,103.04552319261383,34
247,SHFE.au,2024-01-01 09:20:30.000000,103.36943565700582,52,103.26606622134882,12,103.47280509266282,30
248,SHFE.au,2024-01-01 09:20:35.000000,103.49474619135263,52,103.39125144516127,21,103.59824093754398,39
249,SHFE.au,2024-01-01 09:20:40.000000,103.05494151304849,46,102.95188657153544,48,103.15799645456153,16
250,SHFE.au,2024-01-01 09:20:45.000000,102.94577578378824,11,102.84283000800444,12,103.04872155957202,4
251,SHFE.au,2024-01-01 09:20:50.000000,102.57530492478664,52,102.47272961986185,35,102.6778802297114,28
252,SHFE.au,2024-01-01 09:20:55.000000,102.5680471198558,82,102.46547907273595,34,102.67061516697565,13
253,SHFE.au,2024-01-01 09:21:00.000000,102.76473102582935,54,102.66196629480352,20,102.86749575685516,6
