timestamp,high,open,low,close,volume
2024-01-01 09:27:00,108.17811990929974,107.75600721593926,107.67698173271667,107.29033713121675,173
2024-01-01 09:28:00,109.23364542660349,108.7544399742832,108.75229556755097,109.75287273262714,313
2024-01-01 09:29:00,109.19014538771036,108.87196376190475,108.87165879392775,108.9894875495263,153
2024-01-01 09:30:00,109.21776583807474,108.91294773547658,108.74952878514168,108.9539317090484,341
2024-01-01 09:31:00,108.87304885626452,108.84437564293073,108.50717439823896,108.77580355038488,909
2024-01-01 09:32:00,108.73136508204936,108.57362341721843,108.30430079874102,108.30287119150613,456
2024-01-01 09:33:00,109.50417310833633,109.13993919085402,108.85609770770871,109.70625496448962,41
2024-01-01 09:34:00,108.37391092998656,108.14942672874999,107.66228019352917,107.15891426664595,832
2024-01-01 09:35:00,107.60646345284337,107.46152974044708,106.96606457177113,106.77363275214417,892
2024-01-01 09:36:00,107.58376287042998,107.42007233856087,107.00392755238727,107.37861493667467,300
2024-01-01 09:37:00,107.36455332818618,107.13424515371513,106.85296174084934,106.84841796886938,980
2024-01-01 09:38:00,107.84970746520048,107.70823797288708,107.40084649540512,108.28223079205901,736
2024-01-01 09:39:00,108.88581082456491,108.43479965385754,108.1386581322382,109.161361334828,207
2024-01-01 09:40:00,108.7385214422816,108.49937074128994,108.25361447422418,108.56394182872234,77
2024-01-01 09:41:00,109.72727270393464,109.23302354630015,108.87400450505932,109.96667635131035,563
2024-01-01 09:42:00,109.13867868884769,109.0086664228748,108.76169793481678,108.78430929944945,758
2024-01-01 09:43:00,109.91574647362684,109.49571357440128,109.00927328835724,109.98276072592776,629
2024-01-01 09:44:00,109.57839061830829,109.0562018952316,108.95510766544982,108.61669021606191,759
2024-01-01 09:45:00,109.8316105557388,109.61349249056778,109.36591506588879,110.17078308590396,564
2024-01-01 09:46:00,109.6132729973519,109.21725349920686,109.19743166423902,108.82101450784594,187
2024-01-01 09:47:00,110.00023551562646,109.58088507975364,109.2568503242357,109.94451666030042,975
2024-01-01 09:48:00,110.67295701556736,110.17869152206003,109.90740137933156,110.77649796436643,122
2024-01-01 09:49:00,110.5592654991831,110.52484811517562,110.2311880066984,110.8710047082912,553
2024-01-01 09:50:00,110.2241997686916,109.94413095922262,109.88427179261942,109.36341380326962,568
2024-01-01 09:51:00,109.01613507517501,108.94778577278367,108.90466913377193,107.95144058634473,606
2024-01-01 09:52:00,108.82511133374369,108.65887641986846,108.28708303454196,108.36996706695325,82
2024-01-01 09:53:00,109.1722714748574,108.79889570849642,108.70501327172566,108.93891499712437,450
2024-01-01 09:54:00,108.77287445907605,108.51357791109321,108.50667645606454,108.22826011369,86
2024-01-01 09:55:00,108.40098141691463,108.19658476795158,107.7941110412258,107.87959162480995,429
2024-01-01 09:56:00,107.97453510085225,107.66585149331397,107.57591895064012,107.13511821867635,265
2024-01-01 09:57:00,107.8006181771667,107.47375909005345,107.00503784912226,107.28166668679293,455
2024-01-01 09:58:00,107.27817522969954,106.74957618452409,106.50128530858429,106.02539327899473,34
2024-01-01 09:59:00,106.37466557432822,106.23725798887646,105.73434386408248,105.72493979322884,701
2024-01-01 10:00:00,107.49191114152858,107.28977555379683,106.92673239559232,108.3422931187172,789
2024-01-01 10:01:00,107.08888389661588,106.79035927884586,106.68999764730361,106.29094300389488,651
2024-01-01 10:02:00,107.32407365857206,107.06469351263199,106.69695503860954,107.33902774641813,849
2024-01-01 10:03:00,108.08366217778418,107.94578762791205,107.71668802684266,108.82688174319212,824
2024-01-01 10:04:00,107.57528567675584,107.45107142393624,106.91931528299403,106.95635521996043,470
2024-01-01 10:05:00,107.48372774317498,107.06889855878502,106.8171747523529,106.6867256936338,121
2024-01-01 10:06:00,108.05172488595281,107.95052586914396,107.52675688132825,108.8321531795029,940
2024-01-01 10:07:00,108.31215113760929,108.03260834677603,107.698621083046,108.1146908244081,183
2024-01-01 10:08:00,108.39727933047588,108.0049051752914,107.97126895321247,107.97720200380677,522
2024-01-01 10:09:00,107.6176297229071,107.12717108727927,106.99928868023538,106.24943699926713,829
2024-01-01 10:10:00,106.85217638020796,106.7661851691444,106.60073507967275,106.40519925100955,332
2024-01-01 10:11:00,106.61775051029053,106.38351858911898,106.26172219894892,106.00085200909355,60
2024-01-01 10:12:00,107.53545137438442,107.07925973987437,107.02704725676712,107.77500089062977,183
2024-01-01 10:13:00,107.07549648163977,107.05147303493914,107.02342490793737,107.0236863300039,706
2024-01-01 10:14:00,108.17050745477201,108.08281637200173,107.69166753289484,109.11415970906432,822
2024-01-01 10:15:00,107.68214840184689,107.23432309806617,107.1457652139573,106.38582982413061,504
2024-01-01 10:16:00,107.30206927163957,107.21798175679588,106.92562263998096,107.20164041552559,508
2024-01-01 10:17:00,106.52628424268724,106.15545945963147,105.76492507674544,105.09293716246707,989
2024-01-01 10:18:00,107.15026902184758,106.66061116012604,106.19780295157811,107.1657628606206,121
2024-01-01 10:19:00,106.59077257666222,106.06664439221318,105.83103111972183,105.47267762430032,217
2024-01-01 10:20:00,105.82918456066626,105.54096662461784,105.03325504662843,105.0152888570225,14
2024-01-01 10:21:00,105.49684813467749,105.08109219337541,104.68401688440173,104.62121776213299,679
2024-01-01 10:22:00,105.44132706245668,105.37254420329904,105.14309199029788,105.66399621322267,758
2024-01-01 10:23:00,104.67381378915964,104.45941841885966,104.43090348519722,103.54629263442027,861
2024-01-01 10:24:00,103.59188443512802,103.48447710491108,103.37750434597568,102.5095357909625,360
2024-01-01 10:25:00,104.37343669787646,104.28842766668237,103.98570276878874,105.09237822845365,355
2024-01-01 10:26:00,104.28316675570376,104.06842120447965,104.04963892114174,103.84841474227693,197
2024-01-01 10:27:00,103.61964942303935,103.23700827675334,103.07222162116749,102.40559534902704,73
2024-01-01 10:28:00,103.88618273572965,103.4323453117027,103.24778385387194,103.62768234665207,573
2024-01-01 10:29:00,104.39268393406189,104.22199854965525,103.83865612964433,105.0116517876078,391
2024-01-01 10:30:00,103.8440498522795,103.67143682533823,103.52938074335813,103.12087510102121,33
2024-01-01 10:31:00,103.25799480490767,102.82650858161074,102.65697883983817,101.98158033788324,971
2024-01-01 10:32:00,102.20713976570505,102.15181330487192,102.0719495222439,101.4771180281331,802
2024-01-01 10:33:00,102.09038024102404,101.69164057998398,101.23467242962876,101.23146785509604,571
2024-01-01 10:34:00,101.92834518543538,101.8607217616282,101.36689442846745,102.02980294327241,266
2024-01-01 10:35:00,101.95126394515067,101.69299110006415,101.50256112401729,101.5252604385001,308
2024-01-01 10:36:00,100.82385975773536,100.69383378627498,100.41175123571965,99.69467647248581,86
2024-01-01 10:37:00,101.00847675448031,100.62253892987277,100.22008470134881,100.55124407347057,202
2024-01-01 10:38:00,101.67574146416479,101.61951008308448,101.47704838799169,102.61648123629618,5
2024-01-01 10:39:00,101.20586355013013,100.9456329575313,100.71520710132327,100.27175583197813,725
2024-01-01 10:40:00,101.63280446100792,101.15957490372651,100.77331340466034,101.37351684992171,251
2024-01-01 10:41:00,101.97019842469182,101.5807314511685,101.49103357700709,102.0018879986105,239
2024-01-01 10:42:00,101.40509132048523,101.24384888150738,101.2089704719427,100.90696631184625,626
2024-01-01 10:43:00,101.70393510124256,101.41021108264873,101.25724771852069,101.57657328379008,991
2024-01-01 10:44:00,101.27567224053662,100.97233917189504,100.87676883402051,100.53446726114136,653
2024-01-01 10:45:00,100.06305684466814,100.00066487056935,99.76689393138142,99.02899056924366,441
2024-01-01 10:46:00,100.76554318227842,100.57706323842599,100.37156794912015,101.15346160628263,47
2024-01-01 10:47:00,100.40782956376056,100.27687126420412,100.2263553230231,99.97667928998224,994
2024-01-01 10:48:00,101.17660115509068,100.79563323481767,100.71430492303901,101.31439520543123,622
2024-01-01 10:49:00,101.20677478370047,100.76926597699278,100.30847892106186,100.7428987191679,856
2024-01-01 10:50:00,100.69979986434348,100.49972491370383,100.34701800633908,100.23018385041487,378
2024-01-01 10:51:00,101.6908065524364,101.49166263965714,101.25928024233258,102.48360036561044,77
2024-01-01 10:52:00,101.77095985950638,101.28642681420307,100.91904675133435,101.081190988749,783
2024-01-01 10:53:00,102.27604710873695,102.25576731834792,101.91130417180507,103.22510782249277,562
2024-01-01 10:54:00,102.08729947611022,101.93289588047973,101.76268197777806,101.61002444261155,487
2024-01-01 10:55:00,103.05557649722692,102.59111865983219,102.5777909765894,103.24934143918465,270
2024-01-01 10:56:00,102.35543569955705,102.156913404258,101.66834564337496,101.72270814868382,998
2024-01-01 10:57:00,102.82809981202509,102.358797083484,101.90896810531355,102.56068076271,709
2024-01-01 10:58:00,102.37884818279963,102.03899097665233,101.87565431907944,101.71918486982065,381
2024-01-01 10:59:00,102.89487262829547,102.48837080716307,102.34376981620196,102.9377506376738,374
2024-01-01 11:00:00,102.97779186857059,102.66324038467471,102.62629156859481,102.83810996218635,668
2024-01-01 11:01:00,103.0180023382899,102.51574127743632,102.3216513649506,102.36824217019793,891
2024-01-01 11:02:00,103.15761311941353,103.14714259225607,103.13404341937805,103.77854390707583,271
2024-01-01 11:03:00,103.91005877448552,103.78265792263699,103.57833215947164,104.4181732530179,662
2024-01-01 11:04:00,103.2664463855042,103.01138811160541,102.61249265599423,102.24011830057384,153
2024-01-01 11:05:00,103.42218875881498,103.06578236550139,102.83669212462317,103.12017661939737,216
2024-01-01 11:06:00,102.39328959778264,102.19852347748521,101.7741962166753,101.33126458946903,978
2024-01-01 11:07:00,103.42002009104723,102.93409202624028,102.49882640746321,103.66966057499535,827
2024-01-01 11:08:00,102.83897545840674,102.38220565816063,102.1136927655386,101.83031929008098,33
2024-01-01 11:09:00,102.64379037876935,102.49860665550803,102.18798454824616,102.61500765285543,504
2024-01-01 11:10:00,101.54413829130041,101.52489281944567,101.49290727638586,100.55117898338331,460
2024-01-01 11:11:00,101.36326504672063,100.87325585305095,100.41986830886513,100.22161888665623,967
2024-01-01 11:12:00,100.58633187601525,100.12304229573735,99.9657145789884,99.37282873842375,295
2024-01-01 11:13:00,99.35149358043302,99.32383763211601,98.86988047572619,98.52463296849467,255
2024-01-01 11:14:00,100.32815113370883,100.080032570106,99.78953688187894,100.83622750809599,234
2024-01-01 11:15:00,99.41635021282777,99.2992925457033,98.86668926039609,98.51855252130059,833
2024-01-01 11:16:00,99.26754223495571,98.83739372878205,98.4100475720348,98.3754949118608,881
2024-01-01 11:17:00,98.61509320121084,98.12867557593194,97.64354955794775,97.41995742308183,164
2024-01-01 11:18:00,98.80081764508567,98.3837944387814,98.31196632797271,98.63891330163085,8
2024-01-01 11:19:00,99.44785034937787,99.27563583236449,98.87501241237845,100.16747722594758,133
2024-01-01 11:20:00,98.74084225659338,98.66544964526287,98.27871860916441,98.05526345816125,540
2024-01-01 11:21:00,98.40488598021834,98.18064400563928,98.15330456056881,97.69583836601569,101
2024-01-01 11:22:00,97.57199539554651,97.27732752627776,97.17974915662037,96.37401104691624,400
2024-01-01 11:23:00,97.76793995068813,97.65538247752976,97.57650872043088,98.03343742878175,151
2024-01-01 11:24:00,98.00467157236108,97.7097213604536,97.61931241473832,97.76406024337744,419
2024-01-01 11:25:00,96.99359061493377,96.88224833110652,96.87505092882797,96.05477530175945,943
2024-01-01 11:26:00,97.49482338675456,97.15866667004694,97.02498525762033,97.43508500898736,948
2024-01-01 11:27:00,97.17075668319508,96.89356083571639,96.41542430903837,96.62845500138583,869
2024-01-01 11:28:00,96.25320412985658,96.00334752598566,95.83935366965838,95.11313421625493,233
2024-01-01 11:29:00,95.9610704370374,95.93233782067895,95.84418292169318,95.86132811537225,708
2024-01-01 11:30:00,96.02700316402921,95.86575075757726,95.77546117522732,95.79916369447557,685
2024-01-01 11:31:00,96.37156300386391,95.99222099857434,95.58111839289435,96.11869123957142,886
2024-01-01 11:32:00,95.90453118457408,95.82620550216012,95.75673985387228,95.6601900057459,3
2024-01-01 11:33:00,95.32095980415221,94.9091489062765,94.83504544530605,93.99209231039288,557
2024-01-01 11:34:00,95.50537714244633,95.39842033161459,94.9304982445847,95.88769175695268,272
2024-01-01 11:35:00,95.92082259150249,95.55503713863936,95.13395529030433,95.71165394566414,142
2024-01-01 11:36:00,95.99873881914094,95.59631788141996,95.17388991997417,95.63759862420056,418
2024-01-01 11:37:00,95.44768922742915,95.33951500031614,95.03539255260881,95.08271211921232,351
2024-01-01 11:38:00,94.76075841437482,94.5315691515498,94.46354518123896,93.72362330278347,154
2024-01-01 11:39:00,93.82402777736304,93.77394859462372,93.49502347194806,93.01632803769763,281
2024-01-01 11:40:00,93.71053043729779,93.60055253234746,93.48403376712733,93.42715647007121,523
2024-01-01 11:41:00,93.09216393645393,93.03170995466178,92.8740772005252,92.46286737697609,574
2024-01-01 11:42:00,92.93835003970557,92.66817209011613,92.58388070899005,92.30463422557048,187
2024-01-01 11:43:00,93.80500108339605,93.37923221751096,93.00412110801574,94.09029234490579,480
2024-01-01 11:44:00,93.11537502621977,92.85042675702086,92.80225470740791,92.32162129653075,465
2024-01-01 11:45:00,93.10007661448479,92.88035312992712,92.50649455681238,92.91027950283338,307
2024-01-01 11:46:00,93.7379523317857,93.30955634147584,92.97922354215225,93.73875955302456,257
2024-01-01 11:47:00,93.61520184402228,93.4232466732397,92.97574534506457,93.53693700500357,114
2024-01-01 11:48:00,92.93966934697279,92.49825643903067,92.3563656212042,91.57326620482164,465
2024-01-01 11:49:00,92.16799534996643,91.8807189728449,91.46547014250707,91.26318150665914,238
2024-01-01 11:50:00,91.37112367811463,91.26872255599467,90.88551190758598,90.65672613914444,358
2024-01-01 11:51:00,91.8315643862599,91.65582613051404,91.21754480998051,92.04292970503342,358
2024-01-01 11:52:00,91.00256981048159,90.77893206115652,90.75271728634618,89.902037991799,859
2024-01-01 11:53:00,91.42365011889329,91.0526869120771,90.92068836058232,91.32644176299769,865
2024-01-01 11:54:00,91.87079947502478,91.78107180162694,91.45373430505491,92.50945669117677,661
2024-01-01 11:55:00,92.11646266503206,91.81777370214553,91.47622883778102,91.85447560266412,184
2024-01-01 11:56:00,91.52214756489519,91.18364746381425,90.83746568552279,90.54952122548298,822
2024-01-01 11:57:00,91.83823978999382,91.57281221289493,91.18732250781851,91.96197696197561,279
2024-01-01 11:58:00,92.21976547461368,91.81434126737284,91.37817343842393,92.05587032185075,870
2024-01-01 11:59:00,92.59103419399705,92.33529804779606,92.1901028244051,92.85625482821928,72
2024-01-01 12:00:00,93.51330582745172,93.18117390680631,93.00085719961098,94.02704976581656,369
2024-01-01 12:01:00,93.94571077946742,93.87678145210012,93.61248067049796,94.57238899739393,621
2024-01-01 12:02:00,93.32022680799571,93.16522049613255,93.04378773693998,92.45365954016498,543
2024-01-01 12:03:00,93.40505539569514,93.28771584847237,93.15580228549405,93.4102112008122,293
2024-01-01 12:04:00,92.70371064758542,92.42586089326073,92.11416756267931,91.56400593804909,641
2024-01-01 12:05:00,92.89989796767766,92.59852301105623,92.40230862436944,92.77118512885173,244
2024-01-01 12:06:00,92.27345090696598,91.93002117738196,91.48628336526059,91.26151934370769,72
2024-01-01 12:07:00,91.61727720260293,91.41119726136853,91.40180279214243,90.8923733453551,821
2024-01-01 12:08:00,91.57298325655253,91.44973790310696,91.40494886947435,91.4882785448454,459
2024-01-01 12:09:00,91.17515741285406,90.9105980766542,90.89689828713642,90.37145825020143,577
2024-01-01 12:10:00,90.20356630579874,90.17987862885694,89.84963971955804,89.44915918105968,140
2024-01-01 12:11:00,90.11681929918744,89.91480134964189,89.68843155456673,89.64972407042684,504
2024-01-01 12:12:00,90.48535773308268,90.05796805986073,89.94387184052668,90.20113477007956,929
2024-01-01 12:13:00,89.40001356505229,89.16874642609379,88.94776997387413,88.27952479232685,623
2024-01-01 12:14:00,89.05310728322645,88.81114023835163,88.61209526887778,88.45353405060946,910
2024-01-01 12:15:00,89.07214491461973,89.03272293804608,88.9311556190006,89.25430563774053,770
2024-01-01 12:16:00,90.22288778412612,89.91524694917275,89.90621709340752,90.79777096029943,708
2024-01-01 12:17:00,89.4387963169895,89.23549208120953,88.88922087713411,88.5557372132463,616
2024-01-01 12:18:00,89.97643030644171,89.88638865858314,89.8226264407657,90.53728523595676,289
2024-01-01 12:19:00,90.28530904236,90.0563722808365,90.05224571017268,90.22635590308985,190
2024-01-01 12:20:00,90.66343135315493,90.55965060215789,90.5118399261527,91.06292892347928,986
2024-01-01 12:21:00,90.76996432001657,90.46616892380162,90.28155116531786,90.37268724544535,77
2024-01-01 12:22:00,91.33709159594892,91.18787908197784,90.8982559737522,91.90958924015406,500
2024-01-01 12:23:00,90.98645451331686,90.94615428621569,90.5250748650775,90.70442949045353,380
2024-01-01 12:24:00,91.10773219537086,90.83548510950672,90.57739319710453,90.72481593279775,587
2024-01-01 12:25:00,91.7678720480858,91.71424667602953,91.31580435146171,92.59300824255234,510
2024-01-01 12:26:00,92.44059031371121,92.21177140414274,92.12571966133409,92.70929613225594,309
2024-01-01 12:27:00,92.78820413060821,92.70017495658838,92.64594003809383,93.18857850903403,351
2024-01-01 12:28:00,92.60448982347795,92.43456011649381,92.40498110264407,92.16894527639924,547
2024-01-01 12:29:00,92.94513682922515,92.8816233412549,92.50672502149034,93.32868656601597,374
2024-01-01 12:30:00,93.2415197457742,93.21150495107415,92.75062939066389,93.5413865608934,51
2024-01-01 12:31:00,92.53505535663105,92.2834521912844,92.09553288413014,91.35539943149465,243
2024-01-01 12:32:00,91.80258070982,91.59834915701556,91.58189213618358,90.91324612274673,8
2024-01-01 12:33:00,92.13613013635054,91.6947561149156,91.2666955358331,91.79116307281565,705
2024-01-01 12:34:00,92.33292845620373,92.14110470901137,91.73197202829421,92.58745330310714,678
2024-01-01 12:35:00,91.3319507349253,91.3079297614755,91.07216019378417,90.47475481393964,338
2024-01-01 12:36:00,91.72941198845119,91.52670196087014,91.08608247570835,91.74547416026478,969
2024-01-01 12:37:00,91.042041728818,90.92626249214162,90.83578948502185,90.3258230234131,76
2024-01-01 12:38:00,91.20719991891067,91.00463545549657,90.56898945433188,91.08300841885152,980
2024-01-01 12:39:00,90.86002265538532,90.61003738109359,90.2728284761834,90.21543930669061,243
2024-01-01 12:40:00,90.10157992914017,89.84617453775908,89.50513031337827,89.08231169442458,238
2024-01-01 12:41:00,90.00941725167117,89.61633638369386,89.20904124297664,89.38649822962864,699
2024-01-01 12:42:00,90.48705175103923,90.08783577324834,89.71616393039066,90.55933516280282,571
2024-01-01 12:43:00,89.89847775895683,89.69608723037297,89.39244824569322,89.30433868749759,536
2024-01-01 12:44:00,89.8874706900367,89.80966254338759,89.45900712738035,89.92323785640221,384
2024-01-01 12:45:00,90.44939472192127,90.28279352474178,89.84882007036822,90.75592450609597,427
2024-01-01 12:46:00,90.62376030801715,90.533481424835,90.16839642503696,90.78416932492823,447
2024-01-01 12:47:00,90.44324459329765,90.24587843298362,90.03747770664982,89.95827544113223,290
2024-01-01 12:48:00,89.65543327909904,89.39233181331501,89.04378501788536,88.5387851936464,978
2024-01-01 12:49:00,89.93626597755966,89.86068893245401,89.46136943824322,90.32904605159301,421
2024-01-01 12:50:00,90.35002448021808,90.1814964229169,89.78354119244615,90.50230391337978,0
2024-01-01 12:51:00,89.98171656347095,89.94810935866363,89.69293668775371,89.71472229441036,79
2024-01-01 12:52:00,90.67305712461386,90.48339500712135,90.24381737943294,91.01868065557906,886
2024-01-01 12:53:00,90.51991454442778,90.24863502513762,90.21316333679133,90.01387504315389,912
2024-01-01 12:54:00,90.46434307600649,90.24697641682972,90.01489553568702,90.24531780852183,951
2024-01-01 12:55:00,90.97910859924723,90.86144498450768,90.65507131908154,91.47591355218565,985
2024-01-01 12:56:00,90.09073689513637,90.04786529023484,89.96320751350375,89.23428559596199,140
2024-01-01 12:57:00,89.53691218681583,89.30024043626443,89.13190686294118,88.55261558229402,517
2024-01-01 12:58:00,89.52106986996328,89.49457664050017,89.37592356839403,89.68891284473591,661
2024-01-01 12:59:00,89.87920901225769,89.43333162664538,89.36292999445175,89.3720866127906,906
2024-01-01 13:00:00,90.44035487165925,90.15193230050802,89.795929414694,90.87053297437066,728
2024-01-01 13:01:00,89.90812141270797,89.60206987598815,89.17266958951221,89.05220745146828,637
2024-01-01 13:02:00,90.26021614714737,89.90494557295347,89.7002660564915,90.20782126991878,231
2024-01-01 13:03:00,89.98847004138035,89.76678838742639,89.67622075747829,89.62863120189931,843
2024-01-01 13:04:00,89.67575233374343,89.59468759036638,89.4983500089502,89.42258679330637,721
2024-01-01 13:05:00,89.26355696854958,89.01532698112018,88.79933839222002,88.43596637187399,735
2024-01-01 13:06:00,89.95352825615106,89.58546880646034,89.33871325916107,90.1556106318005,803
2024-01-01 13:07:00,89.27416085164444,89.12674898811186,88.76560086059598,88.66802916976337,962
2024-01-01 13:08:00,88.84032483364342,88.49771514559895,88.4520969815962,87.86868130308603,535
2024-01-01 13:09:00,89.27585716308546,89.06983269795374,89.03892163530094,89.64195025030854,847
2024-01-01 13:10:00,88.98569571589604,88.88333629547866,88.45626593952267,88.69683989300357,953
2024-01-01 13:11:00,88.32231087446092,88.01129890130996,87.65276906672484,87.13926150714126,500
2024-01-01 13:12:00,87.5722031812327,87.16827440722014,86.8428770004411,86.32524991313032,405
2024-01-01 13:13:00,87.46440768165598,87.378841570778,87.2746712130024,87.58940873433585,720
2024-01-01 13:14:00,87.39401948872526,87.38500014612849,87.03169452406505,87.39115872147899,759
2024-01-01 13:15:00,87.97844635361916,87.65492835424465,87.31119954249068,87.9248565623608,514
2024-01-01 13:16:00,87.09342625563251,86.81603071834218,86.47164177934539,85.9771330824397,754
2024-01-01 13:17:00,87.59264661977868,87.27622952267883,86.86774329303068,87.73642832701549,760
2024-01-01 13:18:00,88.08849974550311,87.67782829338145,87.51027333701188,88.07942706408407,848
2024-01-01 13:19:00,88.84047583711362,88.41890413281742,88.15372438464718,89.15997997225338,850
2024-01-01 13:20:00,88.88458815450652,88.44732623000709,88.1410977392585,88.47574832719677,919
2024-01-01 13:21:00,88.4319503660716,88.04769508321503,87.92553366123148,87.64806393642297,509
2024-01-01 13:22:00,88.02431212043388,87.89472237603186,87.88367929880162,87.7417496688487,628
2024-01-01 13:23:00,88.60067176373471,88.36814844977852,88.36453251033973,88.84157452352517,0
2024-01-01 13:24:00,88.55114027171207,88.20268927691642,88.09989420308455,88.03723010405432,334
2024-01-01 13:25:00,88.5535488131678,88.54382247572325,88.4599634661029,88.88495567453008,623
2024-01-01 13:26:00,88.74016831932623,88.58505067278311,88.3909996519827,88.62627886984298,91
2024-01-01 13:27:00,88.49864945765938,88.29130446641528,88.27329837442544,87.99755826004746,921
2024-01-01 13:28:00,87.91274681256196,87.73288300011527,87.34358326295782,87.17446153381525,343
2024-01-01 13:29:00,88.16239678807275,87.79334287224032,87.61009367252677,87.85380274436537,299
2024-01-01 13:30:00,87.96953241892705,87.96160390585824,87.5753004653309,88.12986493947616,48
2024-01-01 13:31:00,89.03203977525973,88.59484759578808,88.18885097480253,89.22809128571792,114
2024-01-01 13:32:00,88.7809382121578,88.67452130886811,88.51889009116307,88.75419502194814,328
2024-01-01 13:33:00,88.01581984526271,88.00694480750833,87.87766004638962,87.33936830614856,912
2024-01-01 13:34:00,88.71394189148918,88.31183365561668,87.92179363962246,88.61672250372503,148
2024-01-01 13:35:00,88.61731133726254,88.47544545464548,88.15433446916457,88.63905725367428,589
2024-01-01 13:36:00,89.3171431747739,89.14291796832823,88.88894865670484,89.81039048201099,517
2024-01-01 13:37:00,89.89757742503639,89.5689482266831,89.19274141577627,89.99497848503798,15
2024-01-01 13:38:00,89.40423367529645,89.28798952629384,89.13218553715349,89.00703082590458,283
2024-01-01 13:39:00,90.19405646461878,89.89296859250067,89.88473814224882,90.49794765870749,390
2024-01-01 13:40:00,91.04721061671047,90.69681244566662,90.36818391986932,91.50065629883258,83
2024-01-01 13:41:00,90.42615613509332,90.40092938710737,90.23505447634795,90.10504632854811,67
2024-01-01 13:42:00,90.71964309267877,90.55267070735655,90.40079380526942,90.70441202760574,341
2024-01-01 13:43:00,90.25288981016651,89.88907705145823,89.5933793116359,89.2254833955599,492
2024-01-01 13:44:00,90.06689464025207,89.92655491759875,89.91587874462788,89.96403278373927,933
2024-01-01 13:45:00,89.49870032625739,89.27199518791424,89.00138548648867,88.61743545822974,9
2024-01-01 13:46:00,89.58866617316323,89.27451858874849,88.8306385653501,89.27704198958274,498
2024-01-01 13:47:00,89.9023711465753,89.53543560916361,89.19944507640884,89.79635262957873,761
2024-01-01 13:48:00,89.22072028496723,89.06807151290452,88.69481338446533,88.60070741664543,814
2024-01-01 13:49:00,88.59063545795175,88.38328554759748,88.13057709683831,87.69849958229044,143
2024-01-01 13:50:00,89.13028319803426,88.85388842455679,88.46723130711918,89.32449130151609,679
2024-01-01 13:51:00,89.28310655156861,89.18785883828065,88.9088926156419,89.52182925200451,346
2024-01-01 13:52:00,89.86617956025215,89.65134241465972,89.52057454315197,90.1148259910388,154
2024-01-01 13:53:00,89.13631200593414,89.12632669115267,89.01162849446254,88.60131096764562,25
2024-01-01 13:54:00,89.66635383247922,89.24541924337485,88.96598165390192,89.36451179559704,776
2024-01-01 13:55:00,89.4072864876719,89.03504984806844,88.79579495718052,88.82468045276202,769
2024-01-01 13:56:00,89.99901005754904,89.66173344885809,89.57391621831434,90.28841704964773,791
