timestamp,price,volume
2024-01-01 09:04:25,98.7947898480355,28
2024-01-01 09:04:30,98.17267997957309,26
2024-01-01 09:04:35,98.95080027101892,29
2024-01-01 09:04:40,99.04161424874874,28
2024-01-01 09:04:45,98.81468149053488,77
2024-01-01 09:04:50,99.30535491260407,47
2024-01-01 09:04:55,98.73287121701814,28
2024-01-01 09:05:00,99.45678533187345,23
2024-01-01 09:05:05,99.21814017750181,46
2024-01-01 09:05:10,98.84418173462997,8
2024-01-01 09:05:15,98.56565946724913,78
2024-01-01 09:05:20,98.3545720751685,91
2024-01-01 09:05:25,98.87017424673802,21
2024-01-01 09:05:30,98.30238183474113,60
2024-01-01 09:05:35,98.31313932547403,10
2024-01-01 09:05:40,98.28453312497975,25
2024-01-01 09:05:45,98.85345858708769,27
2024-01-01 09:05:50,98.70132884925759,22
2024-01-01 09:05:55,97.81415540934198,27
2024-01-01 09:06:00,98.53851822810492,15
2024-01-01 09:06:05,99.28444274116742,72
2024-01-01 09:06:10,98.63335980135253,4
2024-01-01 09:06:15,99.36252325087997,15
2024-01-01 09:06:20,98.6288137540391,89
2024-01-01 09:06:25,99.42062405654151,97
2024-01-01 09:06:30,99.65912450299406,21
2024-01-01 09:06:35,99.62008266502406,83
2024-01-01 09:06:40,100.12113721674687,93
2024-01-01 09:06:45,100.24867562579486,64
2024-01-01 09:06:50,100.67940905483144,96
2024-01-01 09:06:55,100.9879548821378,73
2024-01-01 09:07:00,101.4799637344805,78
2024-01-01 09:07:05,100.5411203679256,23
2024-01-01 09:07:10,101.46457239966324,48
2024-01-01 09:07:15,102.0501156746479,23
2024-01-01 09:07:20,101.68242924059692,91
2024-01-01 09:07:25,101.30274143984384,55
2024-01-01 09:07:30,100.35705544853036,25
2024-01-01 09:07:35,100.5263634525276,83
2024-01-01 09:07:40,101.40773940987587,12
2024-01-01 09:07:45,102.34826270295487,29
2024-01-01 09:07:50,102.36083873495136,8
2024-01-01 09:07:55,102.91970265846385,11
2024-01-01 09:08:00,103.08186098305526,32
2024-01-01 09:08:05,104.05766457771085,9
2024-01-01 09:08:10,105.03734284639057,99
2024-01-01 09:08:15,104.81226309213578,38
2024-01-01 09:08:20,104.83950745970613,93
2024-01-01 09:08:25,104.00728220356184,53
2024-01-01 09:08:30,103.81942506827255,1
2024-01-01 09:08:35,102.79330023116664,10
2024-01-01 09:08:40,103.11717740068121,12
2024-01-01 09:08:45,103.90680302499582,34
2024-01-01 09:08:50,103.55902572387495,87
2024-01-01 09:08:55,103.7179326399799,41
2024-01-01 09:09:00,103.87748925567028,44
2024-01-01 09:09:05,103.64773654710011,73
2024-01-01 09:09:10,104.41948939636917,78
2024-01-01 09:09:15,105.37228255313471,36
2024-01-01 09:09:20,105.22826850504764,10
2024-01-01 09:09:25,105.35238645817148,5
2024-01-01 09:09:30,104.36684327037604,60
2024-01-01 09:09:35,104.71999230045874,91
2024-01-01 09:09:40,105.14595785547354,45
2024-01-01 09:09:45,104.72749420355744,40
2024-01-01 09:09:50,103.94750181208579,90
2024-01-01 09:09:55,104.01875395577123,89
2024-01-01 09:10:00,103.45985154619139,34
2024-01-01 09:10:05,103.9201988145267,66
2024-01-01 09:10:10,103.17639742178692,13
2024-01-01 09:10:15,103.66984468068843,57
2024-01-01 09:10:20,102.79818795466933,55
2024-01-01 09:10:25,102.86075253454496,99
2024-01-01 09:10:30,102.15685518465637,54
2024-01-01 09:10:35,101.72923747811367,6
2024-01-01 09:10:40,101.10071668324092,4
2024-01-01 09:10:45,101.24541066698325,68
2024-01-01 09:10:50,101.61788023180331,2
2024-01-01 09:10:55,100.77434371055469,88
2024-01-01 09:11:00,101.52393811080184,6
2024-01-01 09:11:05,101.96015379722014,73
2024-01-01 09:11:10,102.43136377671516,7
2024-01-01 09:11:15,102.89169852188512,23
2024-01-01 09:11:20,102.50062144652266,5
2024-01-01 09:11:25,101.88989526445566,35
2024-01-01 09:11:30,102.2305199133782,11
2024-01-01 09:11:35,101.83587662721547,36
2024-01-01 09:11:40,101.80433922733931,17
2024-01-01 09:11:45,101.78985507092501,8
2024-01-01 09:11:50,101.33449390117129,38
2024-01-01 09:11:55,100.38117803441781,71
2024-01-01 09:12:00,100.28025879102483,14
2024-01-01 09:12:05,101.08522242022306,2
2024-01-01 09:12:10,101.07033245913189,47
2024-01-01 09:12:15,100.44044538203426,40
2024-01-01 09:12:20,100.61981655039573,1
2024-01-01 09:12:25,101.59577817419769,98
2024-01-01 09:12:30,102.51382848411231,5
2024-01-01 09:12:35,101.6161962264444,51
2024-01-01 09:12:40,101.40729334745558,81
2024-01-01 09:12:45,102.29880361213998,33
2024-01-01 09:12:50,101.4640506099028,13
2024-01-01 09:12:55,101.59544737109033,89
2024-01-01 09:13:00,100.75953954163708,8
2024-01-01 09:13:05,100.61360502443273,17
2024-01-01 09:13:10,100.94023367637374,29
2024-01-01 09:13:15,100.18711164121316,50
2024-01-01 09:13:20,100.11434965327918,85
2024-01-01 09:13:25,100.44940398655285,12
2024-01-01 09:13:30,99.83949475155482,44
2024-01-01 09:13:35,99.39256752619039,64
2024-01-01 09:13:40,99.04684909111057,94
2024-01-01 09:13:45,98.074908444394,17
2024-01-01 09:13:50,98.9209579366411,8
2024-01-01 09:13:55,98.07595776710303,22
2024-01-01 09:14:00,97.2020681007483,41
2024-01-01 09:14:05,97.15396800290985,85
2024-01-01 09:14:10,97.79514988970568,64
2024-01-01 09:14:15,97.15178867026691,53
2024-01-01 09:14:20,98.04090056513651,57
2024-01-01 09:14:25,97.96904089951332,45
2024-01-01 09:14:30,98.36871016170082,34
2024-01-01 09:14:35,98.8585835665743,45
2024-01-01 09:14:40,97.9616862268278,1
2024-01-01 09:14:45,98.00271880927065,1
2024-01-01 09:14:50,98.59001782703366,96
2024-01-01 09:14:55,97.77475564784015,48
2024-01-01 09:15:00,97.22005614820142,36
2024-01-01 09:15:05,96.39507889547663,62
2024-01-01 09:15:10,96.71723542654232,23
2024-01-01 09:15:15,97.67985734353387,65
2024-01-01 09:15:20,97.24985655342061,50
2024-01-01 09:15:25,97.49412063458337,27
2024-01-01 09:15:30,97.0355583045266,51
2024-01-01 09:15:35,97.90544436013244,84
2024-01-01 09:15:40,98.55646188937115,14
2024-01-01 09:15:45,97.60758691743055,5
2024-01-01 09:15:50,97.50448539876702,48
2024-01-01 09:15:55,96.73298011400377,53
2024-01-01 09:16:00,96.44139755459946,85
2024-01-01 09:16:05,95.98692769005892,88
2024-01-01 09:16:10,96.16519508926629,69
2024-01-01 09:16:15,96.07236406303078,35
2024-01-01 09:16:20,95.73970121307676,83
2024-01-01 09:16:25,96.34894198532956,28
2024-01-01 09:16:30,96.14775325900568,93
2024-01-01 09:16:35,95.64345046223738,4
2024-01-01 09:16:40,96.27564251532343,20
2024-01-01 09:16:45,95.80144791339659,54
2024-01-01 09:16:50,95.52369564458313,72
2024-01-01 09:16:55,95.89016337929083,15
2024-01-01 09:17:00,95.12460237731699,83
2024-01-01 09:17:05,95.63571808079293,45
2024-01-01 09:17:10,95.46415857464412,84
2024-01-01 09:17:15,94.66381152440296,59
2024-01-01 09:17:20,93.85042156883347,64
2024-01-01 09:17:25,93.06620094636577,6
2024-01-01 09:17:30,93.49609654421431,10
2024-01-01 09:17:35,93.13527683952735,36
2024-01-01 09:17:40,93.32833377622983,73
2024-01-01 09:17:45,92.55898546234296,48
2024-01-01 09:17:50,93.0931004040147,85
2024-01-01 09:17:55,93.3860386686094,59
2024-01-01 09:18:00,94.14151493874081,47
2024-01-01 09:18:05,94.95576354593817,76
2024-01-01 09:18:10,94.78229113611609,2
2024-01-01 09:18:15,95.30612984552945,2
2024-01-01 09:18:20,95.77682231482952,36
2024-01-01 09:18:25,95.55988281775025,87
2024-01-01 09:18:30,95.80592600561882,74
2024-01-01 09:18:35,95.71166196548894,65
2024-01-01 09:18:40,96.18708103587197,97
2024-01-01 09:18:45,95.34303697888748,31
2024-01-01 09:18:50,95.20316043649945,54
2024-01-01 09:18:55,94.37066520396895,45
2024-01-01 09:19:00,93.69868703178099,29
2024-01-01 09:19:05,94.48760509196094,86
2024-01-01 09:19:10,94.98557109335948,78
2024-01-01 09:19:15,94.2425806962063,86
2024-01-01 09:19:20,94.30167896303756,19
2024-01-01 09:19:25,93.53187655273844,29
2024-01-01 09:19:30,93.10523074738234,12
2024-01-01 09:19:35,93.66677503299182,73
2024-01-01 09:19:40,93.19526696790729,89
2024-01-01 09:19:45,92.41375109044611,46
2024-01-01 09:19:50,92.07602875695433,21
2024-01-01 09:19:55,92.94048806224481,37
2024-01-01 09:20:00,93.15482894887234,82
2024-01-01 09:20:05,92.72514045966383,90
2024-01-01 09:20:10,92.2307422418619,24
2024-01-01 09:20:15,92.92711992674751,33
2024-01-01 09:20:20,92.20762661771265,0
2024-01-01 09:20:25,92.06400416698123,38
2024-01-01 09:20:30,92.94950520441319,58
2024-01-01 09:20:35,92.41677642352307,87
2024-01-01 09:20:40,92.09206552111648,87
2024-01-01 09:20:45,93.00928854082348,90
2024-01-01 09:20:50,93.10715556447684,65
2024-01-01 09:20:55,93.22469941918827,2
2024-01-01 09:21:00,92.67214769614371,21
2024-01-01 09:21:05,92.49844408910258,4
2024-01-01 09:21:10,92.8628397730177,34
2024-01-01 09:21:15,92.17140537632486,97
2024-01-01 09:21:20,92.62599218694122,93
2024-01-01 09:21:25,92.21525871651932,81
2024-01-01 09:21:30,93.0087175823327,90
2024-01-01 09:21:35,92.12652125163498,47
2024-01-01 09:21:40,91.31674585149834,63
2024-01-01 09:21:45,91.60591325603211,5
2024-01-01 09:21:50,91.50648589793319,29
2024-01-01 09:21:55,91.2049098955347,39
2024-01-01 09:22:00,91.45720260246082,32
2024-01-01 09:22:05,91.46497778191328,46
2024-01-01 09:22:10,91.36299723701002,85
2024-01-01 09:22:15,92.16611716588434,45
2024-01-01 09:22:20,91.29645056515967,2
2024-01-01 09:22:25,91.00066561153035,71
2024-01-01 09:22:30,90.09567013604547,31
2024-01-01 09:22:35,90.85806935019194,16
2024-01-01 09:22:40,90.29317225752837,22
2024-01-01 09:22:45,91.17885574706003,26
2024-01-01 09:22:50,90.29573830190442,49
2024-01-01 09:22:55,90.06545008700517,47
2024-01-01 09:23:00,89.56573409113156,61
2024-01-01 09:23:05,89.39094295435204,14
2024-01-01 09:23:10,88.76350311582185,84
2024-01-01 09:23:15,87.92091982000174,98
2024-01-01 09:23:20,88.58450966610852,57
2024-01-01 09:23:25,88.37190421467125,37
2024-01-01 09:23:30,88.96803143112786,22
2024-01-01 09:23:35,88.67494957751316,95
2024-01-01 09:23:40,88.59752851286486,76
2024-01-01 09:23:45,88.02654731134471,69
2024-01-01 09:23:50,87.34179592371346,32
2024-01-01 09:23:55,87.7371862406223,42
2024-01-01 09:24:00,87.35982285300321,6
2024-01-01 09:24:05,86.93042633171093,10
2024-01-01 09:24:10,87.29015407590055,50
2024-01-01 09:24:15,86.71366265367854,1
2024-01-01 09:24:20,86.81392853090736,26
2024-01-01 09:24:25,86.9954786780596,50
2024-01-01 09:24:30,86.14928668114061,86
2024-01-01 09:24:35,86.18289558152124,70
2024-01-01 09:24:40,86.29013250411684,14
2024-01-01 09:24:45,85.66541199768274,71
2024-01-01 09:24:50,86.3848931994868,33
2024-01-01 09:24:55,86.9028775694635,63
2024-01-01 09:25:00,86.81514402542538,97
2024-01-01 09:25:05,87.19337938392454,36
2024-01-01 09:25:10,86.37341776082275,6
2024-01-01 09:25:15,86.01710253888676,62
2024-01-01 09:25:20,86.65975814443276,51
2024-01-01 09:25:25,85.85605691911832,81
2024-01-01 09:25:30,86.60488296540792,74
2024-01-01 09:25:35,87.21075579972153,0
2024-01-01 09:25:40,86.87821958289953,16
2024-01-01 09:25:45,87.25112170003015,61
2024-01-01 09:25:50,86.99335633038712,78
2024-01-01 09:25:55,87.3308305095209,73
2024-01-01 09:26:00,87.08869220883993,17
2024-01-01 09:26:05,87.15015243941002,63
2024-01-01 09:26:10,86.78067859669613,22
2024-01-01 09:26:15,86.31704030523822,64
2024-01-01 09:26:20,86.56433039468615,56
2024-01-01 09:26:25,86.05598029997064,99
2024-01-01 09:26:30,85.19953769638181,63
2024-01-01 09:26:35,85.09771343771303,9
2024-01-01 09:26:40,85.30466870180257,3
2024-01-01 09:26:45,85.09629439053583,30
2024-01-01 09:26:50,84.96296752853156,32
2024-01-01 09:26:55,84.37706755907125,31
2024-01-01 09:27:00,83.55573813138975,83
2024-01-01 09:27:05,83.02720097086154,4
2024-01-01 09:27:10,83.11782328526307,11
2024-01-01 09:27:15,83.47300794279195,98
2024-01-01 09:27:20,84.07533232658824,26
2024-01-01 09:27:25,84.42044643470415,14
2024-01-01 09:27:30,84.87784415335808,19
2024-01-01 09:27:35,84.34792970878851,87
2024-01-01 09:27:40,83.84713087304569,82
2024-01-01 09:27:45,84.57035371795902,26
2024-01-01 09:27:50,85.33121526010305,0
2024-01-01 09:27:55,85.88150091940327,70
2024-01-01 09:28:00,86.53501444396595,59
2024-01-01 09:28:05,87.04364633177437,86
2024-01-01 09:28:10,87.6419959543357,73
2024-01-01 09:28:15,87.83278754639092,52
2024-01-01 09:28:20,87.4777047180233,75
2024-01-01 09:28:25,87.83998060224681,52
2024-01-01 09:28:30,88.09806912251652,14
2024-01-01 09:28:35,88.3670322423038,91
2024-01-01 09:28:40,88.85975850230825,56
2024-01-01 09:28:45,89.18120857892427,99
2024-01-01 09:28:50,89.76521171660228,23
2024-01-01 09:28:55,89.99503873594364,72
2024-01-01 09:29:00,89.9507459398361,63
2024-01-01 09:29:05,90.65183989458788,73
2024-01-01 09:29:10,90.70741359096542,63
2024-01-01 09:29:15,90.35254454933448,33
2024-01-01 09:29:20,90.58228340668647,5
2024-01-01 09:29:25,91.43342171175037,33
2024-01-01 09:29:30,91.65091213971336,93
2024-01-01 09:29:35,91.60518960089532,63
2024-01-01 09:29:40,90.73905545176413,36
2024-01-01 09:29:45,90.6852823147187,95
2024-01-01 09:29:50,90.65037261421779,96
2024-01-01 09:29:55,91.21086722809147,61
2024-01-01 09:30:00,91.58019964808484,17
2024-01-01 09:30:05,91.479841976757,44
2024-01-01 09:30:10,90.88690748150815,35
2024-01-01 09:30:15,90.51584074467024,60
2024-01-01 09:30:20,91.15435790991663,42
2024-01-01 09:30:25,91.63962649973948,9
2024-01-01 09:30:30,90.78023735205083,57
2024-01-01 09:30:35,91.37577219282828,18
2024-01-01 09:30:40,91.26987358884426,48
2024-01-01 09:30:45,91.65811316239292,26
2024-01-01 09:30:50,90.82395711609533,49
2024-01-01 09:30:55,90.20273608069662,99
2024-01-01 09:31:00,90.63021727561124,35
2024-01-01 09:31:05,90.60983084610388,88
2024-01-01 09:31:10,90.24872353822606,52
2024-01-01 09:31:15,90.6457526590593,28
2024-01-01 09:31:20,90.88501430135831,97
2024-01-01 09:31:25,91.40456354966996,57
2024-01-01 09:31:30,91.1032471619383,41
2024-01-01 09:31:35,91.87407267333296,58
2024-01-01 09:31:40,91.94959917308664,9
2024-01-01 09:31:45,91.10512194297107,39
2024-01-01 09:31:50,90.29550295193985,33
2024-01-01 09:31:55,90.88906563881318,48
2024-01-01 09:32:00,90.6859369532139,12
2024-01-01 09:32:05,90.08049464602296,98
2024-01-01 09:32:10,90.67493566647998,4
2024-01-01 09:32:15,91.39529708917472,35
2024-01-01 09:32:20,92.02407429406988,40
2024-01-01 09:32:25,92.17396504530318,13
2024-01-01 09:32:30,92.66630869234345,54
2024-01-01 09:32:35,91.98597630444961,40
2024-01-01 09:32:40,92.4286701404111,35
2024-01-01 09:32:45,93.10863977184674,48
2024-01-01 09:32:50,93.70057064271272,76
2024-01-01 09:32:55,94.28400052599011,75
2024-01-01 09:33:00,94.03554702589945,91
2024-01-01 09:33:05,93.62713634954318,91
2024-01-01 09:33:10,93.51378284841678,29
2024-01-01 09:33:15,94.21574797558654,22
2024-01-01 09:33:20,94.03639671533554,13
2024-01-01 09:33:25,94.5922319306504,14
2024-01-01 09:33:30,95.53442892469496,67
2024-01-01 09:33:35,95.69802472391152,33
2024-01-01 09:33:40,94.83376226141216,88
2024-01-01 09:33:45,95.0060975386652,37
2024-01-01 09:33:50,95.00183618164459,63
2024-01-01 09:33:55,94.79545548219153,51
2024-01-01 09:34:00,95.53089194316918,89
2024-01-01 09:34:05,94.67804388078962,4
2024-01-01 09:34:10,94.63809677533541,87
2024-01-01 09:34:15,93.92482026179762,53
2024-01-01 09:34:20,94.44617846328576,38
2024-01-01 09:34:25,95.20974338479347,93
2024-01-01 09:34:30,95.37946383784771,83
2024-01-01 09:34:35,94.80780444266273,83
2024-01-01 09:34:40,95.41373374939738,17
2024-01-01 09:34:45,94.61738506257736,47
2024-01-01 09:34:50,94.69024760175161,72
2024-01-01 09:34:55,94.40048736075457,51
2024-01-01 09:35:00,94.26001137138921,37
2024-01-01 09:35:05,94.80819561314519,85
2024-01-01 09:35:10,95.4221904430795,76
2024-01-01 09:35:15,95.04665086323703,10
2024-01-01 09:35:20,94.46079435968747,47
2024-01-01 09:35:25,94.68289850503693,32
2024-01-01 09:35:30,95.28461438282652,41
2024-01-01 09:35:35,96.08405096559832,5
2024-01-01 09:35:40,95.49193620731866,96
2024-01-01 09:35:45,95.1270494163756,77
2024-01-01 09:35:50,95.7861758013939,97
2024-01-01 09:35:55,96.35289873643246,9
2024-01-01 09:36:00,95.60177791709086,54
2024-01-01 09:36:05,96.37559925386368,15
2024-01-01 09:36:10,96.50123683314968,94
2024-01-01 09:36:15,96.21895533589642,81
2024-01-01 09:36:20,95.75727645329555,59
2024-01-01 09:36:25,95.00250489289989,43
2024-01-01 09:36:30,94.80541620718306,98
2024-01-01 09:36:35,93.86501238324081,58
2024-01-01 09:36:40,93.09456333139975,68
2024-01-01 09:36:45,92.76302685225328,66
2024-01-01 09:36:50,93.08909161613965,74
2024-01-01 09:36:55,92.53172827261055,42
2024-01-01 09:37:00,93.0379764222487,29
2024-01-01 09:37:05,93.72388177301224,18
2024-01-01 09:37:10,94.52732457598756,56
2024-01-01 09:37:15,95.1572473930346,74
2024-01-01 09:37:20,95.90643633844225,35
2024-01-01 09:37:25,95.45408825103667,90
2024-01-01 09:37:30,95.63197391994842,85
2024-01-01 09:37:35,95.283650411711,87
2024-01-01 09:37:40,95.50502234104658,52
2024-01-01 09:37:45,95.62591199602183,46
2024-01-01 09:37:50,96.45155815264881,0
2024-01-01 09:37:55,95.7431535174437,21
2024-01-01 09:38:00,96.60062277675429,48
2024-01-01 09:38:05,97.02646979212675,97
2024-01-01 09:38:10,96.56369865829005,93
2024-01-01 09:38:15,96.25248146146983,56
2024-01-01 09:38:20,96.55525864970524,12
2024-01-01 09:38:25,96.96783969133133,18
2024-01-01 09:38:30,97.37956616897449,71
2024-01-01 09:38:35,97.36628122102151,93
2024-01-01 09:38:40,97.2151933128331,69
2024-01-01 09:38:45,97.40094566228747,62
2024-01-01 09:38:50,97.46110129459143,44
2024-01-01 09:38:55,97.24379318673081,78
2024-01-01 09:39:00,97.04008833517112,9
2024-01-01 09:39:05,96.14001021511973,36
2024-01-01 09:39:10,97.06390066479987,75
2024-01-01 09:39:15,96.83401902720672,26
2024-01-01 09:39:20,96.24156757821709,15
2024-01-01 09:39:25,96.49341908031657,0
2024-01-01 09:39:30,96.28370074203673,4
2024-01-01 09:39:35,96.9048159894274,0
2024-01-01 09:39:40,95.97921944004023,1
2024-01-01 09:39:45,95.72543446234859,46
2024-01-01 09:39:50,96.36385993868535,48
2024-01-01 09:39:55,95.53705982190083,24
2024-01-01 09:40:00,95.24212533639546,98
2024-01-01 09:40:05,94.87069039797319,99
2024-01-01 09:40:10,94.58387677249038,95
2024-01-01 09:40:15,93.66016310037408,14
2024-01-01 09:40:20,92.81297694310098,80
2024-01-01 09:40:25,92.16655092007066,57
2024-01-01 09:40:30,91.9921555216691,62
2024-01-01 09:40:35,91.1248374904962,28
2024-01-01 09:40:40,91.3737442739813,77
2024-01-01 09:40:45,90.7782634495461,80
2024-01-01 09:40:50,90.45359962203301,3
2024-01-01 09:40:55,90.47756521589082,11
2024-01-01 09:41:00,90.91667800913223,43
2024-01-01 09:41:05,91.6126625754423,79
2024-01-01 09:41:10,91.98735435523484,20
2024-01-01 09:41:15,92.34616291557799,91
2024-01-01 09:41:20,92.09796400173568,78
2024-01-01 09:41:25,92.92666675676044,69
2024-01-01 09:41:30,92.5537609777329,33
2024-01-01 09:41:35,92.6079078295377,67
2024-01-01 09:41:40,92.93296604196104,8
2024-01-01 09:41:45,93.14586718017259,60
2024-01-01 09:41:50,93.86719033470439,5
2024-01-01 09:41:55,93.91693379966091,82
2024-01-01 09:42:00,94.18659716237347,94
2024-01-01 09:42:05,94.90749462187458,13
2024-01-01 09:42:10,94.401140314836,20
2024-01-01 09:42:15,94.10762820317588,7
2024-01-01 09:42:20,93.89316142341734,83
2024-01-01 09:42:25,94.29311009822648,40
2024-01-01 09:42:30,93.53890939935427,79
2024-01-01 09:42:35,93.25429347699287,38
2024-01-01 09:42:40,93.93354837924663,27
2024-01-01 09:42:45,94.35244968123656,11
2024-01-01 09:42:50,95.03885082731446,11
2024-01-01 09:42:55,95.64053125886859,45
2024-01-01 09:43:00,96.19989534629659,42
2024-01-01 09:43:05,96.53577901973607,99
2024-01-01 09:43:10,96.52849236974141,56
2024-01-01 09:43:15,97.11912326642529,94
2024-01-01 09:43:20,97.46307047669478,42
2024-01-01 09:43:25,98.12656104697832,81
2024-01-01 09:43:30,98.16416694210051,39
2024-01-01 09:43:35,98.100795493866,72
2024-01-01 09:43:40,97.78446630879307,66
2024-01-01 09:43:45,98.64397129118598,20
2024-01-01 09:43:50,99.24088561732883,77
2024-01-01 09:43:55,98.72274518490386,32
2024-01-01 09:44:00,99.529103011597,79
2024-01-01 09:44:05,99.87688869557974,74
2024-01-01 09:44:10,100.36025710202546,93
2024-01-01 09:44:15,99.93587977267086,61
2024-01-01 09:44:20,100.45470114666286,89
2024-01-01 09:44:25,101.2657271726009,55
2024-01-01 09:44:30,100.5746902103436,44
2024-01-01 09:44:35,101.4362877801159,84
2024-01-01 09:44:40,101.24996560171154,72
2024-01-01 09:44:45,101.73923649582431,91
2024-01-01 09:44:50,100.91148419489228,57
2024-01-01 09:44:55,100.36182738881172,67
2024-01-01 09:45:00,100.29217187349934,26
2024-01-01 09:45:05,100.38810877259745,42
2024-01-01 09:45:10,100.78518836938754,87
2024-01-01 09:45:15,100.88301997918097,87
2024-01-01 09:45:20,100.87376089753485,57
2024-01-01 09:45:25,101.57998970755287,51
2024-01-01 09:45:30,101.3675905157304,69
2024-01-01 09:45:35,101.29638477940406,23
2024-01-01 09:45:40,101.50123438847756,94
2024-01-01 09:45:45,100.59416317726698,52
2024-01-01 09:45:50,100.80403894221055,56
2024-01-01 09:45:55,100.9563076077316,73
2024-01-01 09:46:00,101.07247661186612,82
2024-01-01 09:46:05,100.40628314705634,22
2024-01-01 09:46:10,99.8872465903648,76
2024-01-01 09:46:15,99.2169541756695,9
2024-01-01 09:46:20,98.68112705521378,19
2024-01-01 09:46:25,99.4674940583729,24
2024-01-01 09:46:30,99.76438090616007,1
2024-01-01 09:46:35,99.82319894153028,56
2024-01-01 09:46:40,98.8835347719327,26
2024-01-01 09:46:45,98.49756089101189,13
2024-01-01 09:46:50,98.27801216257794,60
2024-01-01 09:46:55,97.67417336734854,0
2024-01-01 09:47:00,97.20134900850766,10
2024-01-01 09:47:05,97.3258863093577,80
2024-01-01 09:47:10,96.57240721570327,2
2024-01-01 09:47:15,95.64620807234655,18
2024-01-01 09:47:20,95.55324421447385,44
2024-01-01 09:47:25,96.41929172676534,3
2024-01-01 09:47:30,96.52722598324402,14
2024-01-01 09:47:35,96.94440886248904,23
2024-01-01 09:47:40,97.32843146971395,2
2024-01-01 09:47:45,97.54837536046917,32
2024-01-01 09:47:50,97.67277209687389,97
2024-01-01 09:47:55,97.88366252583364,61
2024-01-01 09:48:00,97.12917122933574,37
2024-01-01 09:48:05,96.5478903768449,95
2024-01-01 09:48:10,97.38809483944232,57
2024-01-01 09:48:15,97.24151084024231,4
2024-01-01 09:48:20,97.41837265472265,40
2024-01-01 09:48:25,98.33080302368022,90
2024-01-01 09:48:30,99.11657827995042,20
2024-01-01 09:48:35,99.20602537741192,47
2024-01-01 09:48:40,98.7237148216365,75
2024-01-01 09:48:45,99.17310977261691,12
2024-01-01 09:48:50,99.09657913129529,44
2024-01-01 09:48:55,100.07639690420375,9
2024-01-01 09:49:00,101.02118271789112,5
2024-01-01 09:49:05,101.2458466142418,68
2024-01-01 09:49:10,100.92964537218364,65
2024-01-01 09:49:15,101.55930857728156,56
2024-01-01 09:49:20,101.14108695662402,81
2024-01-01 09:49:25,100.63240392577725,87
2024-01-01 09:49:30,99.99332536288979,19
2024-01-01 09:49:35,99.53758851454243,43
2024-01-01 09:49:40,99.74827284196537,15
2024-01-01 09:49:45,100.23321883823326,44
2024-01-01 09:49:50,100.22689936893526,67
2024-01-01 09:49:55,100.49312032547293,48
2024-01-01 09:50:00,100.81111501808763,59
2024-01-01 09:50:05,100.09491115289217,84
2024-01-01 09:50:10,99.78806451594207,18
2024-01-01 09:50:15,100.47745721101901,39
2024-01-01 09:50:20,100.00741051189014,92
2024-01-01 09:50:25,100.78881354838566,89
2024-01-01 09:50:30,100.42859589138219,8
2024-01-01 09:50:35,100.91056157626136,62
